# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
30 27 0 AABBAA
30 27 1 AABBAA
30 27 2 AABBAA
30 27 3 AABBAA
30 27 4 AABBAA
30 27 5 AABBAA
30 27 6 AABBAA
30 27 7 AABBAA
30 27 8 AABBAA
30 27 9 AABBAA
31 27 0 AABBAA
31 27 1 AABBAA
31 27 2 AABBAA
31 27 3 AABBAA
31 27 4 AABBAA
31 27 5 AABBAA
31 27 6 AABBAA
31 27 7 AABBAA
31 27 8 AABBAA
31 27 9 AABBAA
32 27 0 AABBAA
32 27 1 AABBAA
32 27 2 AABBAA
32 27 3 AABBAA
32 27 4 AABBAA
32 27 5 AABBAA
32 27 6 AABBAA
32 27 7 AABBAA
32 27 8 AABBAA
32 27 9 AABBAA
33 27 0 AABBAA
33 27 1 AABBAA
33 27 2 AABBAA
33 27 3 AABBAA
33 27 4 AABBAA
33 27 5 AABBAA
33 27 6 AABBAA
33 27 7 AABBAA
33 27 8 AABBAA
33 27 9 AABBAA
34 27 0 AABBAA
34 27 1 AABBAA
34 27 2 AABBAA
34 27 3 AABBAA
34 27 4 AABBAA
34 27 5 AABBAA
34 27 6 AABBAA
34 27 7 AABBAA
34 27 8 AABBAA
34 27 9 AABBAA
35 27 0 AABBAA
35 27 1 AABBAA
35 27 2 AABBAA
35 27 3 AABBAA
35 27 4 AABBAA
35 27 5 AABBAA
35 27 6 AABBAA
35 27 7 AABBAA
35 27 8 AABBAA
35 27 9 AABBAA
36 27 0 AABBAA
36 27 1 AABBAA
36 27 2 AABBAA
36 27 3 AABBAA
36 27 4 AABBAA
36 27 5 AABBAA
36 27 6 AABBAA
36 27 7 AABBAA
36 27 8 AABBAA
36 27 9 AABBAA
37 27 0 AABBAA
37 27 1 AABBAA
37 27 2 AABBAA
37 27 3 AABBAA
37 27 4 AABBAA
37 27 5 AABBAA
37 27 6 AABBAA
37 27 7 AABBAA
37 27 8 AABBAA
37 27 9 AABBAA
42 27 0 AABBAA
42 27 1 AABBAA
42 27 2 AABBAA
42 27 3 AABBAA
42 27 4 AABBAA
42 27 5 AABBAA
42 27 6 AABBAA
42 27 7 AABBAA
42 27 8 AABBAA
42 27 9 AABBAA
43 27 0 AABBAA
43 27 1 AABBAA
43 27 2 AABBAA
43 27 3 AABBAA
43 27 4 AABBAA
43 27 5 AABBAA
43 27 6 AABBAA
43 27 7 AABBAA
43 27 8 AABBAA
43 27 9 AABBAA
44 27 0 AABBAA
44 27 1 AABBAA
44 27 2 AABBAA
44 27 3 AABBAA
44 27 4 AABBAA
44 27 5 AABBAA
44 27 6 AABBAA
44 27 7 AABBAA
44 27 8 AABBAA
44 27 9 AABBAA
45 27 0 AABBAA
45 27 1 AABBAA
45 27 2 AABBAA
45 27 3 AABBAA
45 27 4 AABBAA
45 27 5 AABBAA
45 27 6 AABBAA
45 27 7 AABBAA
45 27 8 AABBAA
45 27 9 AABBAA
46 27 0 AABBAA
46 27 1 AABBAA
46 27 2 AABBAA
46 27 3 AABBAA
46 27 4 AABBAA
46 27 5 AABBAA
46 27 6 AABBAA
46 27 7 AABBAA
46 27 8 AABBAA
46 27 9 AABBAA
47 27 0 AABBAA
47 27 1 AABBAA
47 27 2 AABBAA
47 27 3 AABBAA
47 27 4 AABBAA
47 27 5 AABBAA
47 27 6 AABBAA
47 27 7 AABBAA
47 27 8 AABBAA
47 27 9 AABBAA
48 27 0 AABBAA
48 27 1 AABBAA
48 27 2 AABBAA
48 27 3 AABBAA
48 27 4 AABBAA
48 27 5 AABBAA
48 27 6 AABBAA
48 27 7 AABBAA
48 27 8 AABBAA
48 27 9 AABBAA
49 27 0 AABBAA
49 27 1 AABBAA
49 27 2 AABBAA
49 27 3 AABBAA
49 27 4 AABBAA
49 27 5 AABBAA
49 27 6 AABBAA
49 27 7 AABBAA
49 27 8 AABBAA
49 27 9 AABBAA
30 27 7 AABBAA
30 27 8 AABBAA
30 27 9 AABBAA
31 27 7 AABBAA
31 27 8 AABBAA
31 27 9 AABBAA
32 27 7 AABBAA
32 27 8 AABBAA
32 27 9 AABBAA
33 27 7 AABBAA
33 27 8 AABBAA
33 27 9 AABBAA
34 27 7 AABBAA
34 27 8 AABBAA
34 27 9 AABBAA
35 27 7 AABBAA
35 27 8 AABBAA
35 27 9 AABBAA
36 27 7 AABBAA
36 27 8 AABBAA
36 27 9 AABBAA
37 27 7 AABBAA
37 27 8 AABBAA
37 27 9 AABBAA
