# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
30 9 0 AABBAA
30 9 1 AABBAA
30 9 2 AABBAA
30 9 3 AABBAA
30 9 4 AABBAA
30 9 5 AABBAA
30 9 6 AABBAA
30 9 7 AABBAA
30 9 8 AABBAA
30 9 9 AABBAA
30 10 0 AABBAA
30 10 1 AABBAA
30 10 2 AABBAA
30 10 3 AABBAA
30 10 4 AABBAA
30 10 5 AABBAA
30 10 6 AABBAA
30 10 7 AABBAA
30 10 8 AABBAA
30 10 9 AABBAA
30 11 0 AABBAA
30 11 1 AABBAA
30 11 2 AABBAA
30 11 3 AABBAA
30 11 4 AABBAA
30 11 5 AABBAA
30 11 6 AABBAA
30 11 7 AABBAA
30 11 8 AABBAA
30 11 9 AABBAA
30 12 0 AABBAA
30 12 1 AABBAA
30 12 2 AABBAA
30 12 3 AABBAA
30 12 4 AABBAA
30 12 5 AABBAA
30 12 6 AABBAA
30 12 7 AABBAA
30 12 8 AABBAA
30 12 9 AABBAA
30 13 0 AABBAA
30 13 1 AABBAA
30 13 2 AABBAA
30 13 3 AABBAA
30 13 4 AABBAA
30 13 5 AABBAA
30 13 6 AABBAA
30 13 7 AABBAA
30 13 8 AABBAA
30 13 9 AABBAA
30 14 0 AABBAA
30 14 1 AABBAA
30 14 2 AABBAA
30 14 3 AABBAA
30 14 4 AABBAA
30 14 5 AABBAA
30 14 6 AABBAA
30 14 7 AABBAA
30 14 8 AABBAA
30 14 9 AABBAA
30 15 0 AABBAA
30 15 1 AABBAA
30 15 2 AABBAA
30 15 3 AABBAA
30 15 4 AABBAA
30 15 5 AABBAA
30 15 6 AABBAA
30 15 7 AABBAA
30 15 8 AABBAA
30 15 9 AABBAA
30 16 0 AABBAA
30 16 1 AABBAA
30 16 2 AABBAA
30 16 3 AABBAA
30 16 4 AABBAA
30 16 5 AABBAA
30 16 6 AABBAA
30 16 7 AABBAA
30 16 8 AABBAA
30 16 9 AABBAA
30 17 0 AABBAA
30 17 1 AABBAA
30 17 2 AABBAA
30 17 3 AABBAA
30 17 4 AABBAA
30 17 5 AABBAA
30 17 6 AABBAA
30 17 7 AABBAA
30 17 8 AABBAA
30 17 9 AABBAA
30 18 0 AABBAA
30 18 1 AABBAA
30 18 2 AABBAA
30 18 3 AABBAA
30 18 4 AABBAA
30 18 5 AABBAA
30 18 6 AABBAA
30 18 7 AABBAA
30 18 8 AABBAA
30 18 9 AABBAA
30 19 0 AABBAA
30 19 1 AABBAA
30 19 2 AABBAA
30 19 3 AABBAA
30 19 4 AABBAA
30 19 5 AABBAA
30 19 6 AABBAA
30 19 7 AABBAA
30 19 8 AABBAA
30 19 9 AABBAA
30 20 0 AABBAA
30 20 1 AABBAA
30 20 2 AABBAA
30 20 3 AABBAA
30 20 4 AABBAA
30 20 5 AABBAA
30 20 6 AABBAA
30 20 7 AABBAA
30 20 8 AABBAA
30 20 9 AABBAA
30 21 0 AABBAA
30 21 1 AABBAA
30 21 2 AABBAA
30 21 3 AABBAA
30 21 4 AABBAA
30 21 5 AABBAA
30 21 6 AABBAA
30 21 7 AABBAA
30 21 8 AABBAA
30 21 9 AABBAA
30 22 0 AABBAA
30 22 1 AABBAA
30 22 2 AABBAA
30 22 3 AABBAA
30 22 4 AABBAA
30 22 5 AABBAA
30 22 6 AABBAA
30 22 7 AABBAA
30 22 8 AABBAA
30 22 9 AABBAA
30 23 0 AABBAA
30 23 1 AABBAA
30 23 2 AABBAA
30 23 3 AABBAA
30 23 4 AABBAA
30 23 5 AABBAA
30 23 6 AABBAA
30 23 7 AABBAA
30 23 8 AABBAA
30 23 9 AABBAA
30 24 0 AABBAA
30 24 1 AABBAA
30 24 2 AABBAA
30 24 3 AABBAA
30 24 4 AABBAA
30 24 5 AABBAA
30 24 6 AABBAA
30 24 7 AABBAA
30 24 8 AABBAA
30 24 9 AABBAA
30 25 0 AABBAA
30 25 1 AABBAA
30 25 2 AABBAA
30 25 3 AABBAA
30 25 4 AABBAA
30 25 5 AABBAA
30 25 6 AABBAA
30 25 7 AABBAA
30 25 8 AABBAA
30 25 9 AABBAA
30 26 0 AABBAA
30 26 1 AABBAA
30 26 2 AABBAA
30 26 3 AABBAA
30 26 4 AABBAA
30 26 5 AABBAA
30 26 6 AABBAA
30 26 7 AABBAA
30 26 8 AABBAA
30 26 9 AABBAA
