# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
79 0 1 ff0000
79 1 1 ff0000
79 2 1 ff0000
79 3 1 ff0000
79 4 1 ff0000
79 5 1 ff0000
79 6 1 ff0000
79 7 1 ff0000
79 8 1 ff0000
79 9 1 ff0000
79 10 1 ff0000
79 11 1 ff0000
79 12 1 ff0000
79 13 1 ff0000
79 14 1 ff0000
79 15 1 ff0000
79 16 1 ff0000
79 17 1 ff0000
79 18 1 ff0000
79 19 1 ff0000
79 20 1 ff0000
79 21 1 ff0000
79 22 1 ff0000
79 23 1 ff0000
79 24 1 ff0000
79 25 1 ff0000
79 26 1 ff0000
79 27 1 ff0000
79 28 1 ff0000
79 29 1 ff0000
79 30 1 ff0000
79 31 1 ff0000
79 32 1 ff0000
79 33 1 ff0000
79 34 1 ff0000
79 35 1 ff0000
79 36 1 ff0000
79 37 1 ff0000
79 38 1 ff0000
79 39 1 ff0000
79 40 1 ff0000
79 41 1 ff0000
79 42 1 ff0000
79 43 1 ff0000
79 44 1 ff0000
79 45 1 ff0000
79 46 1 ff0000
79 47 1 ff0000
79 0 2 ff0000
79 1 2 ff0000
79 2 2 ff0000
79 3 2 ff0000
79 4 2 ff0000
79 5 2 ff0000
79 6 2 ff0000
79 7 2 ff0000
79 8 2 ff0000
79 9 2 ff0000
79 10 2 ff0000
79 11 2 ff0000
79 12 2 ff0000
79 13 2 ff0000
79 14 2 ff0000
79 15 2 ff0000
79 16 2 ff0000
79 17 2 ff0000
79 18 2 ff0000
79 19 2 ff0000
79 20 2 ff0000
79 21 2 ff0000
79 22 2 ff0000
79 23 2 ff0000
79 24 2 ff0000
79 25 2 ff0000
79 26 2 ff0000
79 27 2 ff0000
79 28 2 ff0000
79 29 2 ff0000
79 30 2 ff0000
79 31 2 ff0000
79 32 2 ff0000
79 33 2 ff0000
79 34 2 ff0000
79 35 2 ff0000
79 36 2 ff0000
79 37 2 ff0000
79 38 2 ff0000
79 39 2 ff0000
79 40 2 ff0000
79 41 2 ff0000
79 42 2 ff0000
79 43 2 ff0000
79 44 2 ff0000
79 45 2 ff0000
79 46 2 ff0000
79 47 2 ff0000
79 0 3 ff0000
79 1 3 ff0000
79 2 3 ff0000
79 3 3 ff0000
79 4 3 ff0000
79 5 3 ff0000
79 6 3 ff0000
79 7 3 ff0000
79 8 3 ff0000
79 9 3 ff0000
79 10 3 ff0000
79 11 3 ff0000
79 12 3 ff0000
79 13 3 ff0000
79 14 3 ff0000
79 15 3 ff0000
79 16 3 ff0000
79 17 3 ff0000
79 18 3 ff0000
79 19 3 ff0000
79 20 3 ff0000
79 21 3 ff0000
79 22 3 ff0000
79 23 3 ff0000
79 24 3 ff0000
79 25 3 ff0000
79 26 3 ff0000
79 27 3 ff0000
79 28 3 ff0000
79 29 3 ff0000
79 30 3 ff0000
79 31 3 ff0000
79 32 3 ff0000
79 33 3 ff0000
79 34 3 ff0000
79 35 3 ff0000
79 36 3 ff0000
79 37 3 ff0000
79 38 3 ff0000
79 39 3 ff0000
79 40 3 ff0000
79 41 3 ff0000
79 42 3 ff0000
79 43 3 ff0000
79 44 3 ff0000
79 45 3 ff0000
79 46 3 ff0000
79 47 3 ff0000
79 0 4 ff0000
79 1 4 ff0000
79 2 4 ff0000
79 3 4 ff0000
79 4 4 ff0000
79 5 4 ff0000
79 6 4 ff0000
79 7 4 ff0000
79 8 4 ff0000
79 9 4 ff0000
79 10 4 ff0000
79 11 4 ff0000
79 12 4 ff0000
79 13 4 ff0000
79 14 4 ff0000
79 15 4 ff0000
79 16 4 ff0000
79 17 4 ff0000
79 18 4 ff0000
79 19 4 ff0000
79 20 4 ff0000
79 21 4 ff0000
79 22 4 ff0000
79 23 4 ff0000
79 24 4 ff0000
79 25 4 ff0000
79 26 4 ff0000
79 27 4 ff0000
79 28 4 ff0000
79 29 4 ff0000
79 30 4 ff0000
79 31 4 ff0000
79 32 4 ff0000
79 33 4 ff0000
79 34 4 ff0000
79 35 4 ff0000
79 36 4 ff0000
79 37 4 ff0000
79 38 4 ff0000
79 39 4 ff0000
79 40 4 ff0000
79 41 4 ff0000
79 42 4 ff0000
79 43 4 ff0000
79 44 4 ff0000
79 45 4 ff0000
79 46 4 ff0000
79 47 4 ff0000
79 0 5 ff0000
79 1 5 ff0000
79 2 5 ff0000
79 3 5 ff0000
79 4 5 ff0000
79 5 5 ff0000
79 6 5 ff0000
79 7 5 ff0000
79 8 5 ff0000
79 9 5 ff0000
79 10 5 ff0000
79 11 5 ff0000
79 12 5 ff0000
79 13 5 ff0000
79 14 5 ff0000
79 15 5 ff0000
79 16 5 ff0000
79 17 5 ff0000
79 18 5 ff0000
79 19 5 ff0000
79 20 5 ff0000
79 21 5 ff0000
79 22 5 ff0000
79 23 5 ff0000
79 24 5 ff0000
79 25 5 ff0000
79 26 5 ff0000
79 27 5 ff0000
79 28 5 ff0000
79 29 5 ff0000
79 30 5 ff0000
79 31 5 ff0000
79 32 5 ff0000
79 33 5 ff0000
79 34 5 ff0000
79 35 5 ff0000
79 36 5 ff0000
79 37 5 ff0000
79 38 5 ff0000
79 39 5 ff0000
79 40 5 ff0000
79 41 5 ff0000
79 42 5 ff0000
79 43 5 ff0000
79 44 5 ff0000
79 45 5 ff0000
79 46 5 ff0000
79 47 5 ff0000
79 0 6 ff0000
79 1 6 ff0000
79 2 6 ff0000
79 3 6 ff0000
79 4 6 ff0000
79 5 6 ff0000
79 6 6 ff0000
79 7 6 ff0000
79 8 6 ff0000
79 9 6 ff0000
79 10 6 ff0000
79 11 6 ff0000
79 12 6 ff0000
79 13 6 ff0000
79 14 6 ff0000
79 15 6 ff0000
79 16 6 ff0000
79 17 6 ff0000
79 18 6 ff0000
79 19 6 ff0000
79 20 6 ff0000
79 21 6 ff0000
79 22 6 ff0000
79 23 6 ff0000
79 24 6 ff0000
79 25 6 ff0000
79 26 6 ff0000
79 27 6 ff0000
79 28 6 ff0000
79 29 6 ff0000
79 30 6 ff0000
79 31 6 ff0000
79 32 6 ff0000
79 33 6 ff0000
79 34 6 ff0000
79 35 6 ff0000
79 36 6 ff0000
79 37 6 ff0000
79 38 6 ff0000
79 39 6 ff0000
79 40 6 ff0000
79 41 6 ff0000
79 42 6 ff0000
79 43 6 ff0000
79 44 6 ff0000
79 45 6 ff0000
79 46 6 ff0000
79 47 6 ff0000
79 0 7 ff0000
79 1 7 ff0000
79 2 7 ff0000
79 3 7 ff0000
79 6 7 ff0000
79 7 7 ff0000
79 8 7 ff0000
79 9 7 ff0000
79 12 7 ff0000
79 13 7 ff0000
