# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
30 8 0 AABBAA
30 8 1 AABBAA
30 8 2 AABBAA
30 8 3 AABBAA
30 8 4 AABBAA
30 8 5 AABBAA
30 8 6 AABBAA
30 8 7 AABBAA
30 8 8 AABBAA
30 8 9 AABBAA
31 8 0 AABBAA
31 8 1 AABBAA
31 8 2 AABBAA
31 8 3 AABBAA
31 8 4 AABBAA
31 8 5 AABBAA
31 8 6 AABBAA
31 8 7 AABBAA
31 8 8 AABBAA
31 8 9 AABBAA
32 8 0 AABBAA
32 8 1 AABBAA
32 8 2 AABBAA
32 8 3 AABBAA
32 8 4 AABBAA
32 8 5 AABBAA
32 8 6 AABBAA
32 8 7 AABBAA
32 8 8 AABBAA
32 8 9 AABBAA
33 8 0 AABBAA
33 8 1 AABBAA
33 8 2 AABBAA
33 8 3 AABBAA
33 8 4 AABBAA
33 8 5 AABBAA
33 8 6 AABBAA
33 8 7 AABBAA
33 8 8 AABBAA
33 8 9 AABBAA
34 8 0 AABBAA
34 8 1 AABBAA
34 8 2 AABBAA
34 8 3 AABBAA
34 8 4 AABBAA
34 8 5 AABBAA
34 8 6 AABBAA
34 8 7 AABBAA
34 8 8 AABBAA
34 8 9 AABBAA
35 8 0 AABBAA
35 8 1 AABBAA
35 8 2 AABBAA
35 8 3 AABBAA
35 8 4 AABBAA
35 8 5 AABBAA
35 8 6 AABBAA
35 8 7 AABBAA
35 8 8 AABBAA
35 8 9 AABBAA
36 8 0 AABBAA
36 8 1 AABBAA
36 8 2 AABBAA
36 8 3 AABBAA
36 8 4 AABBAA
36 8 5 AABBAA
36 8 6 AABBAA
36 8 7 AABBAA
36 8 8 AABBAA
36 8 9 AABBAA
37 8 0 AABBAA
37 8 1 AABBAA
37 8 2 AABBAA
37 8 3 AABBAA
37 8 4 AABBAA
37 8 5 AABBAA
37 8 6 AABBAA
37 8 7 AABBAA
37 8 8 AABBAA
37 8 9 AABBAA
42 8 0 AABBAA
42 8 1 AABBAA
42 8 2 AABBAA
42 8 3 AABBAA
42 8 4 AABBAA
42 8 5 AABBAA
42 8 6 AABBAA
42 8 7 AABBAA
42 8 8 AABBAA
42 8 9 AABBAA
43 8 0 AABBAA
43 8 1 AABBAA
43 8 2 AABBAA
43 8 3 AABBAA
43 8 4 AABBAA
43 8 5 AABBAA
43 8 6 AABBAA
43 8 7 AABBAA
43 8 8 AABBAA
43 8 9 AABBAA
44 8 0 AABBAA
44 8 1 AABBAA
44 8 2 AABBAA
44 8 3 AABBAA
44 8 4 AABBAA
44 8 5 AABBAA
44 8 6 AABBAA
44 8 7 AABBAA
44 8 8 AABBAA
44 8 9 AABBAA
45 8 0 AABBAA
45 8 1 AABBAA
45 8 2 AABBAA
45 8 3 AABBAA
45 8 4 AABBAA
45 8 5 AABBAA
45 8 6 AABBAA
45 8 7 AABBAA
45 8 8 AABBAA
45 8 9 AABBAA
46 8 0 AABBAA
46 8 1 AABBAA
46 8 2 AABBAA
46 8 3 AABBAA
46 8 4 AABBAA
46 8 5 AABBAA
46 8 6 AABBAA
46 8 7 AABBAA
46 8 8 AABBAA
46 8 9 AABBAA
47 8 0 AABBAA
47 8 1 AABBAA
47 8 2 AABBAA
47 8 3 AABBAA
47 8 4 AABBAA
47 8 5 AABBAA
47 8 6 AABBAA
47 8 7 AABBAA
47 8 8 AABBAA
47 8 9 AABBAA
48 8 0 AABBAA
48 8 1 AABBAA
48 8 2 AABBAA
48 8 3 AABBAA
48 8 4 AABBAA
48 8 5 AABBAA
48 8 6 AABBAA
48 8 7 AABBAA
48 8 8 AABBAA
48 8 9 AABBAA
49 8 0 AABBAA
49 8 1 AABBAA
49 8 2 AABBAA
49 8 3 AABBAA
49 8 4 AABBAA
49 8 5 AABBAA
49 8 6 AABBAA
49 8 7 AABBAA
49 8 8 AABBAA
49 8 9 AABBAA
30 8 7 AABBAA
30 8 8 AABBAA
30 8 9 AABBAA
31 8 7 AABBAA
31 8 8 AABBAA
31 8 9 AABBAA
32 8 7 AABBAA
32 8 8 AABBAA
32 8 9 AABBAA
33 8 7 AABBAA
33 8 8 AABBAA
33 8 9 AABBAA
34 8 7 AABBAA
34 8 8 AABBAA
34 8 9 AABBAA
35 8 7 AABBAA
35 8 8 AABBAA
35 8 9 AABBAA
36 8 7 AABBAA
36 8 8 AABBAA
36 8 9 AABBAA
37 8 7 AABBAA
37 8 8 AABBAA
37 8 9 AABBAA
