# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
1 27 0 AABBAA
1 27 1 AABBAA
1 27 2 AABBAA
1 27 3 AABBAA
1 27 4 AABBAA
1 27 5 AABBAA
1 27 6 AABBAA
1 27 7 AABBAA
1 27 8 AABBAA
1 27 9 AABBAA
2 27 0 AABBAA
2 27 1 AABBAA
2 27 2 AABBAA
2 27 3 AABBAA
2 27 4 AABBAA
2 27 5 AABBAA
2 27 6 AABBAA
2 27 7 AABBAA
2 27 8 AABBAA
2 27 9 AABBAA
3 27 0 AABBAA
3 27 1 AABBAA
3 27 2 AABBAA
3 27 3 AABBAA
3 27 4 AABBAA
3 27 5 AABBAA
3 27 6 AABBAA
3 27 7 AABBAA
3 27 8 AABBAA
3 27 9 AABBAA
4 27 0 AABBAA
4 27 1 AABBAA
4 27 2 AABBAA
4 27 3 AABBAA
4 27 4 AABBAA
4 27 5 AABBAA
4 27 6 AABBAA
4 27 7 AABBAA
4 27 8 AABBAA
4 27 9 AABBAA
5 27 0 AABBAA
5 27 1 AABBAA
5 27 2 AABBAA
5 27 3 AABBAA
5 27 4 AABBAA
5 27 5 AABBAA
5 27 6 AABBAA
5 27 7 AABBAA
5 27 8 AABBAA
5 27 9 AABBAA
6 27 0 AABBAA
6 27 1 AABBAA
6 27 2 AABBAA
6 27 3 AABBAA
6 27 4 AABBAA
6 27 5 AABBAA
6 27 6 AABBAA
6 27 7 AABBAA
6 27 8 AABBAA
6 27 9 AABBAA
7 27 0 AABBAA
7 27 1 AABBAA
7 27 2 AABBAA
7 27 3 AABBAA
7 27 4 AABBAA
7 27 5 AABBAA
7 27 6 AABBAA
7 27 7 AABBAA
7 27 8 AABBAA
7 27 9 AABBAA
8 27 0 AABBAA
8 27 1 AABBAA
8 27 2 AABBAA
8 27 3 AABBAA
8 27 4 AABBAA
8 27 5 AABBAA
8 27 6 AABBAA
8 27 7 AABBAA
8 27 8 AABBAA
8 27 9 AABBAA
9 27 0 AABBAA
9 27 1 AABBAA
9 27 2 AABBAA
9 27 3 AABBAA
9 27 4 AABBAA
9 27 5 AABBAA
9 27 6 AABBAA
9 27 7 AABBAA
9 27 8 AABBAA
9 27 9 AABBAA
10 27 0 AABBAA
10 27 1 AABBAA
10 27 2 AABBAA
10 27 3 AABBAA
10 27 4 AABBAA
10 27 5 AABBAA
10 27 6 AABBAA
10 27 7 AABBAA
10 27 8 AABBAA
10 27 9 AABBAA
11 27 0 AABBAA
11 27 1 AABBAA
11 27 2 AABBAA
11 27 3 AABBAA
11 27 4 AABBAA
11 27 5 AABBAA
11 27 6 AABBAA
11 27 7 AABBAA
11 27 8 AABBAA
11 27 9 AABBAA
12 27 0 AABBAA
12 27 1 AABBAA
12 27 2 AABBAA
12 27 3 AABBAA
12 27 4 AABBAA
12 27 5 AABBAA
12 27 6 AABBAA
12 27 7 AABBAA
12 27 8 AABBAA
12 27 9 AABBAA
13 27 0 AABBAA
13 27 1 AABBAA
13 27 2 AABBAA
13 27 3 AABBAA
13 27 4 AABBAA
13 27 5 AABBAA
13 27 6 AABBAA
13 27 7 AABBAA
13 27 8 AABBAA
13 27 9 AABBAA
14 27 0 AABBAA
14 27 1 AABBAA
14 27 2 AABBAA
14 27 3 AABBAA
14 27 4 AABBAA
14 27 5 AABBAA
14 27 6 AABBAA
14 27 7 AABBAA
14 27 8 AABBAA
14 27 9 AABBAA
15 27 0 AABBAA
15 27 1 AABBAA
15 27 2 AABBAA
15 27 3 AABBAA
15 27 4 AABBAA
15 27 5 AABBAA
15 27 6 AABBAA
15 27 7 AABBAA
15 27 8 AABBAA
15 27 9 AABBAA
16 27 0 AABBAA
16 27 1 AABBAA
16 27 2 AABBAA
16 27 3 AABBAA
16 27 4 AABBAA
16 27 5 AABBAA
16 27 6 AABBAA
16 27 7 AABBAA
16 27 8 AABBAA
16 27 9 AABBAA
17 27 0 AABBAA
17 27 1 AABBAA
17 27 2 AABBAA
17 27 3 AABBAA
17 27 4 AABBAA
17 27 5 AABBAA
17 27 6 AABBAA
17 27 7 AABBAA
17 27 8 AABBAA
17 27 9 AABBAA
18 27 0 AABBAA
18 27 1 AABBAA
18 27 2 AABBAA
18 27 3 AABBAA
18 27 4 AABBAA
18 27 5 AABBAA
18 27 6 AABBAA
18 27 7 AABBAA
18 27 8 AABBAA
18 27 9 AABBAA
19 27 0 AABBAA
19 27 1 AABBAA
19 27 2 AABBAA
19 27 3 AABBAA
19 27 4 AABBAA
19 27 5 AABBAA
19 27 6 AABBAA
19 27 7 AABBAA
19 27 8 AABBAA
19 27 9 AABBAA
20 27 0 AABBAA
20 27 1 AABBAA
20 27 2 AABBAA
20 27 3 AABBAA
20 27 4 AABBAA
20 27 5 AABBAA
20 27 6 AABBAA
20 27 7 AABBAA
20 27 8 AABBAA
20 27 9 AABBAA
21 27 0 AABBAA
21 27 1 AABBAA
21 27 2 AABBAA
21 27 3 AABBAA
21 27 4 AABBAA
21 27 5 AABBAA
21 27 6 AABBAA
21 27 7 AABBAA
21 27 8 AABBAA
21 27 9 AABBAA
22 27 0 AABBAA
22 27 1 AABBAA
22 27 2 AABBAA
22 27 3 AABBAA
22 27 4 AABBAA
22 27 5 AABBAA
22 27 6 AABBAA
22 27 7 AABBAA
22 27 8 AABBAA
22 27 9 AABBAA
23 27 0 AABBAA
23 27 1 AABBAA
23 27 2 AABBAA
23 27 3 AABBAA
23 27 4 AABBAA
23 27 5 AABBAA
23 27 6 AABBAA
23 27 7 AABBAA
23 27 8 AABBAA
23 27 9 AABBAA
