# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
23 36 0 0000AA
23 36 1 0000AA
23 36 2 0000AA
23 36 3 0000AA
23 36 4 0000AA
23 36 5 0000AA
23 36 6 0000AA
23 36 7 0000AA
23 36 8 0000AA
23 36 9 0000AA
23 37 0 0000AA
23 37 1 0000AA
23 37 2 0000AA
23 37 3 0000AA
23 37 4 0000AA
23 37 5 0000AA
23 37 6 0000AA
23 37 7 0000AA
23 37 8 0000AA
23 37 9 0000AA
23 38 0 0000AA
23 38 1 0000AA
23 38 2 0000AA
23 38 3 0000AA
23 38 4 0000AA
23 38 5 0000AA
23 38 6 0000AA
23 38 7 0000AA
23 38 8 0000AA
23 38 9 0000AA
23 39 0 0000AA
23 39 1 0000AA
23 39 2 0000AA
23 39 3 0000AA
23 39 4 0000AA
23 39 5 0000AA
23 39 6 0000AA
23 39 7 0000AA
23 39 8 0000AA
23 39 9 0000AA
23 40 0 0000AA
23 40 1 0000AA
23 40 2 0000AA
23 40 3 0000AA
23 40 4 0000AA
23 40 5 0000AA
23 40 6 0000AA
23 40 7 0000AA
23 40 8 0000AA
23 40 9 0000AA
23 41 0 0000AA
23 41 1 0000AA
23 41 2 0000AA
23 41 3 0000AA
23 41 4 0000AA
23 41 5 0000AA
23 41 6 0000AA
23 41 7 0000AA
23 41 8 0000AA
23 41 9 0000AA
23 42 0 0000AA
23 42 1 0000AA
23 42 2 0000AA
23 42 3 0000AA
23 42 4 0000AA
23 42 5 0000AA
23 42 6 0000AA
23 42 7 0000AA
23 42 8 0000AA
23 42 9 0000AA
23 43 0 0000AA
23 43 1 0000AA
23 43 2 0000AA
23 43 3 0000AA
23 43 4 0000AA
23 43 5 0000AA
23 43 6 0000AA
23 43 7 0000AA
23 43 8 0000AA
23 43 9 0000AA
23 44 0 0000AA
23 44 1 0000AA
23 44 2 0000AA
23 44 3 0000AA
23 44 4 0000AA
23 44 5 0000AA
23 44 6 0000AA
23 44 7 0000AA
23 44 8 0000AA
23 44 9 0000AA
23 45 0 0000AA
23 45 1 0000AA
23 45 2 0000AA
23 45 3 0000AA
23 45 4 0000AA
23 45 5 0000AA
23 45 6 0000AA
23 45 7 0000AA
23 45 8 0000AA
23 45 9 0000AA
23 46 0 0000AA
23 46 1 0000AA
23 46 2 0000AA
23 46 3 0000AA
23 46 4 0000AA
23 46 5 0000AA
23 46 6 0000AA
23 46 7 0000AA
23 46 8 0000AA
23 46 9 0000AA
