# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
1 36 0 AABBAA
1 36 1 AABBAA
1 36 2 AABBAA
1 36 3 AABBAA
1 36 4 AABBAA
1 36 5 AABBAA
1 36 6 AABBAA
1 36 7 AABBAA
1 36 8 AABBAA
1 36 9 AABBAA
2 36 0 AABBAA
2 36 1 AABBAA
2 36 2 AABBAA
2 36 3 AABBAA
2 36 4 AABBAA
2 36 5 AABBAA
2 36 6 AABBAA
2 36 7 AABBAA
2 36 8 AABBAA
2 36 9 AABBAA
3 36 0 AABBAA
3 36 1 AABBAA
3 36 2 AABBAA
3 36 3 AABBAA
3 36 4 AABBAA
3 36 5 AABBAA
3 36 6 AABBAA
3 36 7 AABBAA
3 36 8 AABBAA
3 36 9 AABBAA
4 36 0 AABBAA
4 36 1 AABBAA
4 36 2 AABBAA
4 36 3 AABBAA
4 36 4 AABBAA
4 36 5 AABBAA
4 36 6 AABBAA
4 36 7 AABBAA
4 36 8 AABBAA
4 36 9 AABBAA
5 36 0 AABBAA
5 36 1 AABBAA
5 36 2 AABBAA
5 36 3 AABBAA
5 36 4 AABBAA
5 36 5 AABBAA
5 36 6 AABBAA
5 36 7 AABBAA
5 36 8 AABBAA
5 36 9 AABBAA
6 36 0 AABBAA
6 36 1 AABBAA
6 36 2 AABBAA
6 36 3 AABBAA
6 36 4 AABBAA
6 36 5 AABBAA
6 36 6 AABBAA
6 36 7 AABBAA
6 36 8 AABBAA
6 36 9 AABBAA
7 36 0 AABBAA
7 36 1 AABBAA
7 36 2 AABBAA
7 36 3 AABBAA
7 36 4 AABBAA
7 36 5 AABBAA
7 36 6 AABBAA
7 36 7 AABBAA
7 36 8 AABBAA
7 36 9 AABBAA
8 36 0 AABBAA
8 36 1 AABBAA
8 36 2 AABBAA
8 36 3 AABBAA
8 36 4 AABBAA
8 36 5 AABBAA
8 36 6 AABBAA
8 36 7 AABBAA
8 36 8 AABBAA
8 36 9 AABBAA
12 36 0 AABBAA
12 36 1 AABBAA
12 36 2 AABBAA
12 36 3 AABBAA
12 36 4 AABBAA
12 36 5 AABBAA
12 36 6 AABBAA
12 36 7 AABBAA
12 36 8 AABBAA
12 36 9 AABBAA
13 36 0 AABBAA
13 36 1 AABBAA
13 36 2 AABBAA
13 36 3 AABBAA
13 36 4 AABBAA
13 36 5 AABBAA
13 36 6 AABBAA
13 36 7 AABBAA
13 36 8 AABBAA
13 36 9 AABBAA
14 36 0 AABBAA
14 36 1 AABBAA
14 36 2 AABBAA
14 36 3 AABBAA
14 36 4 AABBAA
14 36 5 AABBAA
14 36 6 AABBAA
14 36 7 AABBAA
14 36 8 AABBAA
14 36 9 AABBAA
15 36 0 AABBAA
15 36 1 AABBAA
15 36 2 AABBAA
15 36 3 AABBAA
15 36 4 AABBAA
15 36 5 AABBAA
15 36 6 AABBAA
15 36 7 AABBAA
15 36 8 AABBAA
15 36 9 AABBAA
16 36 0 AABBAA
16 36 1 AABBAA
16 36 2 AABBAA
16 36 3 AABBAA
16 36 4 AABBAA
16 36 5 AABBAA
16 36 6 AABBAA
16 36 7 AABBAA
16 36 8 AABBAA
16 36 9 AABBAA
17 36 0 AABBAA
17 36 1 AABBAA
17 36 2 AABBAA
17 36 3 AABBAA
17 36 4 AABBAA
17 36 5 AABBAA
17 36 6 AABBAA
17 36 7 AABBAA
17 36 8 AABBAA
17 36 9 AABBAA
18 36 0 AABBAA
18 36 1 AABBAA
18 36 2 AABBAA
18 36 3 AABBAA
18 36 4 AABBAA
18 36 5 AABBAA
18 36 6 AABBAA
18 36 7 AABBAA
18 36 8 AABBAA
18 36 9 AABBAA
19 36 0 AABBAA
19 36 1 AABBAA
19 36 2 AABBAA
19 36 3 AABBAA
19 36 4 AABBAA
19 36 5 AABBAA
19 36 6 AABBAA
19 36 7 AABBAA
19 36 8 AABBAA
19 36 9 AABBAA
20 36 0 AABBAA
20 36 1 AABBAA
20 36 2 AABBAA
20 36 3 AABBAA
20 36 4 AABBAA
20 36 5 AABBAA
20 36 6 AABBAA
20 36 7 AABBAA
20 36 8 AABBAA
20 36 9 AABBAA
21 36 0 AABBAA
21 36 1 AABBAA
21 36 2 AABBAA
21 36 3 AABBAA
21 36 4 AABBAA
21 36 5 AABBAA
21 36 6 AABBAA
21 36 7 AABBAA
21 36 8 AABBAA
21 36 9 AABBAA
22 36 0 AABBAA
22 36 1 AABBAA
22 36 2 AABBAA
22 36 3 AABBAA
22 36 4 AABBAA
22 36 5 AABBAA
22 36 6 AABBAA
22 36 7 AABBAA
22 36 8 AABBAA
22 36 9 AABBAA
1 36 7 AABBAA
1 36 8 AABBAA
1 36 9 AABBAA
2 36 7 AABBAA
2 36 8 AABBAA
2 36 9 AABBAA
3 36 7 AABBAA
3 36 8 AABBAA
3 36 9 AABBAA
4 36 7 AABBAA
4 36 8 AABBAA
4 36 9 AABBAA
5 36 7 AABBAA
5 36 8 AABBAA
5 36 9 AABBAA
6 36 7 AABBAA
6 36 8 AABBAA
6 36 9 AABBAA
7 36 7 AABBAA
7 36 8 AABBAA
7 36 9 AABBAA
8 36 7 AABBAA
8 36 8 AABBAA
8 36 9 AABBAA
9 36 7 AABBAA
9 36 8 AABBAA
9 36 9 AABBAA
10 36 7 AABBAA
10 36 8 AABBAA
10 36 9 AABBAA
11 36 7 AABBAA
11 36 8 AABBAA
11 36 9 AABBAA
12 36 7 AABBAA
12 36 8 AABBAA
12 36 9 AABBAA
13 36 7 AABBAA
13 36 8 AABBAA
13 36 9 AABBAA
14 36 7 AABBAA
14 36 8 AABBAA
14 36 9 AABBAA
15 36 7 AABBAA
15 36 8 AABBAA
15 36 9 AABBAA
16 36 7 AABBAA
16 36 8 AABBAA
16 36 9 AABBAA
17 36 7 AABBAA
17 36 8 AABBAA
17 36 9 AABBAA
18 36 7 AABBAA
18 36 8 AABBAA
18 36 9 AABBAA
19 36 7 AABBAA
19 36 8 AABBAA
19 36 9 AABBAA
20 36 7 AABBAA
20 36 8 AABBAA
20 36 9 AABBAA
21 36 7 AABBAA
21 36 8 AABBAA
21 36 9 AABBAA
22 36 7 AABBAA
22 36 8 AABBAA
22 36 9 AABBAA
