# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
56 1 0 AABBAA
56 1 1 AABBAA
56 1 2 AABBAA
56 1 3 AABBAA
56 1 4 AABBAA
56 1 5 AABBAA
56 1 6 AABBAA
56 1 7 AABBAA
56 1 8 AABBAA
56 1 9 AABBAA
56 2 0 AABBAA
56 2 1 AABBAA
56 2 2 AABBAA
56 2 3 AABBAA
56 2 4 AABBAA
56 2 5 AABBAA
56 2 6 AABBAA
56 2 7 AABBAA
56 2 8 AABBAA
56 2 9 AABBAA
56 3 0 AABBAA
56 3 1 AABBAA
56 3 2 AABBAA
56 3 3 AABBAA
56 3 4 AABBAA
56 3 5 AABBAA
56 3 6 AABBAA
56 3 7 AABBAA
56 3 8 AABBAA
56 3 9 AABBAA
56 4 0 AABBAA
56 4 1 AABBAA
56 4 2 AABBAA
56 4 3 AABBAA
56 4 4 AABBAA
56 4 5 AABBAA
56 4 6 AABBAA
56 4 7 AABBAA
56 4 8 AABBAA
56 4 9 AABBAA
56 5 0 AABBAA
56 5 1 AABBAA
56 5 2 AABBAA
56 5 3 AABBAA
56 5 4 AABBAA
56 5 5 AABBAA
56 5 6 AABBAA
56 5 7 AABBAA
56 5 8 AABBAA
56 5 9 AABBAA
56 6 0 AABBAA
56 6 1 AABBAA
56 6 2 AABBAA
56 6 3 AABBAA
56 6 4 AABBAA
56 6 5 AABBAA
56 6 6 AABBAA
56 6 7 AABBAA
56 6 8 AABBAA
56 6 9 AABBAA
56 7 0 AABBAA
56 7 1 AABBAA
56 7 2 AABBAA
56 7 3 AABBAA
56 7 4 AABBAA
56 7 5 AABBAA
56 7 6 AABBAA
56 7 7 AABBAA
56 7 8 AABBAA
56 7 9 AABBAA
56 8 0 AABBAA
56 8 1 AABBAA
56 8 2 AABBAA
56 8 3 AABBAA
56 8 4 AABBAA
56 8 5 AABBAA
56 8 6 AABBAA
56 8 7 AABBAA
56 8 8 AABBAA
56 8 9 AABBAA
56 9 0 AABBAA
56 9 1 AABBAA
56 9 2 AABBAA
56 9 3 AABBAA
56 9 4 AABBAA
56 9 5 AABBAA
56 9 6 AABBAA
56 9 7 AABBAA
56 9 8 AABBAA
56 9 9 AABBAA
56 10 0 AABBAA
56 10 1 AABBAA
56 10 2 AABBAA
56 10 3 AABBAA
56 10 4 AABBAA
56 10 5 AABBAA
56 10 6 AABBAA
56 10 7 AABBAA
56 10 8 AABBAA
56 10 9 AABBAA
56 11 0 AABBAA
56 11 1 AABBAA
56 11 2 AABBAA
56 11 3 AABBAA
56 11 4 AABBAA
56 11 5 AABBAA
56 11 6 AABBAA
56 11 7 AABBAA
56 11 8 AABBAA
56 11 9 AABBAA
56 16 0 AABBAA
56 16 1 AABBAA
56 16 2 AABBAA
56 16 3 AABBAA
56 16 4 AABBAA
56 16 5 AABBAA
56 16 6 AABBAA
56 16 7 AABBAA
56 16 8 AABBAA
56 16 9 AABBAA
56 17 0 AABBAA
56 17 1 AABBAA
56 17 2 AABBAA
56 17 3 AABBAA
56 17 4 AABBAA
56 17 5 AABBAA
56 17 6 AABBAA
56 17 7 AABBAA
56 17 8 AABBAA
56 17 9 AABBAA
56 18 0 AABBAA
56 18 1 AABBAA
56 18 2 AABBAA
56 18 3 AABBAA
56 18 4 AABBAA
56 18 5 AABBAA
56 18 6 AABBAA
56 18 7 AABBAA
56 18 8 AABBAA
56 18 9 AABBAA
56 19 0 AABBAA
56 19 1 AABBAA
56 19 2 AABBAA
56 19 3 AABBAA
56 19 4 AABBAA
56 19 5 AABBAA
56 19 6 AABBAA
56 19 7 AABBAA
56 19 8 AABBAA
56 19 9 AABBAA
56 20 0 AABBAA
56 20 1 AABBAA
56 20 2 AABBAA
56 20 3 AABBAA
56 20 4 AABBAA
56 20 5 AABBAA
56 20 6 AABBAA
56 20 7 AABBAA
56 20 8 AABBAA
56 20 9 AABBAA
56 21 0 AABBAA
56 21 1 AABBAA
56 21 2 AABBAA
56 21 3 AABBAA
56 21 4 AABBAA
56 21 5 AABBAA
56 21 6 AABBAA
56 21 7 AABBAA
56 21 8 AABBAA
56 21 9 AABBAA
56 22 0 AABBAA
56 22 1 AABBAA
56 22 2 AABBAA
56 22 3 AABBAA
56 22 4 AABBAA
56 22 5 AABBAA
56 22 6 AABBAA
56 22 7 AABBAA
56 22 8 AABBAA
56 22 9 AABBAA
56 23 0 AABBAA
56 23 1 AABBAA
56 23 2 AABBAA
56 23 3 AABBAA
56 23 4 AABBAA
56 23 5 AABBAA
56 23 6 AABBAA
56 23 7 AABBAA
56 23 8 AABBAA
56 23 9 AABBAA
56 24 0 AABBAA
56 24 1 AABBAA
56 24 2 AABBAA
56 24 3 AABBAA
56 24 4 AABBAA
56 24 5 AABBAA
56 24 6 AABBAA
56 24 7 AABBAA
56 24 8 AABBAA
56 24 9 AABBAA
56 25 0 AABBAA
56 25 1 AABBAA
56 25 2 AABBAA
56 25 3 AABBAA
56 25 4 AABBAA
56 25 5 AABBAA
56 25 6 AABBAA
56 25 7 AABBAA
56 25 8 AABBAA
56 25 9 AABBAA
56 26 0 AABBAA
56 26 1 AABBAA
56 26 2 AABBAA
56 26 3 AABBAA
56 26 4 AABBAA
56 26 5 AABBAA
56 26 6 AABBAA
56 26 7 AABBAA
56 26 8 AABBAA
56 26 9 AABBAA
56 1 7 AABBAA
56 1 8 AABBAA
56 1 9 AABBAA
56 2 7 AABBAA
56 2 8 AABBAA
56 2 9 AABBAA
56 3 7 AABBAA
56 3 8 AABBAA
56 3 9 AABBAA
56 4 7 AABBAA
56 4 8 AABBAA
56 4 9 AABBAA
56 5 7 AABBAA
56 5 8 AABBAA
56 5 9 AABBAA
56 6 7 AABBAA
56 6 8 AABBAA
56 6 9 AABBAA
56 7 7 AABBAA
56 7 8 AABBAA
56 7 9 AABBAA
56 8 7 AABBAA
56 8 8 AABBAA
56 8 9 AABBAA
56 9 7 AABBAA
56 9 8 AABBAA
56 9 9 AABBAA
56 10 7 AABBAA
56 10 8 AABBAA
56 10 9 AABBAA
56 11 7 AABBAA
56 11 8 AABBAA
56 11 9 AABBAA
56 12 7 AABBAA
56 12 8 AABBAA
56 12 9 AABBAA
56 13 7 AABBAA
56 13 8 AABBAA
56 13 9 AABBAA
56 14 7 AABBAA
56 14 8 AABBAA
56 14 9 AABBAA
56 15 7 AABBAA
56 15 8 AABBAA
56 15 9 AABBAA
56 16 7 AABBAA
56 16 8 AABBAA
56 16 9 AABBAA
56 17 7 AABBAA
56 17 8 AABBAA
56 17 9 AABBAA
56 18 7 AABBAA
56 18 8 AABBAA
56 18 9 AABBAA
56 19 7 AABBAA
56 19 8 AABBAA
56 19 9 AABBAA
56 20 7 AABBAA
56 20 8 AABBAA
56 20 9 AABBAA
56 21 7 AABBAA
56 21 8 AABBAA
56 21 9 AABBAA
56 22 7 AABBAA
56 22 8 AABBAA
56 22 9 AABBAA
56 23 7 AABBAA
56 23 8 AABBAA
56 23 9 AABBAA
56 24 7 AABBAA
56 24 8 AABBAA
56 24 9 AABBAA
56 25 7 AABBAA
56 25 8 AABBAA
56 25 9 AABBAA
56 26 7 AABBAA
56 26 8 AABBAA
56 26 9 AABBAA
