# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
32 46 0 007700
32 46 1 007700
32 46 2 007700
32 46 3 007700
32 46 4 007700
32 46 5 007700
32 46 6 007700
32 46 7 007700
32 46 8 007700
32 46 9 007700
32 45 0 007700
32 45 1 007700
32 45 2 007700
32 45 3 007700
32 45 4 007700
32 45 5 007700
32 45 6 007700
32 45 7 007700
32 45 8 007700
32 45 9 007700
32 44 0 007700
32 44 1 007700
32 44 2 007700
32 44 3 007700
32 44 4 007700
32 44 5 007700
32 44 6 007700
32 44 7 007700
32 44 8 007700
32 44 9 007700
32 43 0 007700
32 43 1 007700
32 43 2 007700
32 43 3 007700
32 43 4 007700
32 43 5 007700
32 43 6 007700
32 43 7 007700
32 43 8 007700
32 43 9 007700
32 42 0 007700
32 42 1 007700
32 42 2 007700
32 42 3 007700
32 42 4 007700
32 42 5 007700
32 42 6 007700
32 42 7 007700
32 42 8 007700
32 42 9 007700
32 41 0 007700
32 41 1 007700
32 41 2 007700
32 41 3 007700
32 41 4 007700
32 41 5 007700
32 41 6 007700
32 41 7 007700
32 41 8 007700
32 41 9 007700
32 40 0 007700
32 40 1 007700
32 40 2 007700
32 40 3 007700
32 40 4 007700
32 40 5 007700
32 40 6 007700
32 40 7 007700
32 40 8 007700
32 40 9 007700
32 39 0 007700
32 39 1 007700
32 39 2 007700
32 39 3 007700
32 39 4 007700
32 39 5 007700
32 39 6 007700
32 39 7 007700
32 39 8 007700
32 39 9 007700
32 38 0 007700
32 38 1 007700
32 38 2 007700
32 38 3 007700
32 38 4 007700
32 38 5 007700
32 38 6 007700
32 38 7 007700
32 38 8 007700
32 38 9 007700
32 37 0 007700
32 37 1 007700
32 37 2 007700
32 37 3 007700
32 37 4 007700
32 37 5 007700
32 37 6 007700
32 37 7 007700
32 37 8 007700
32 37 9 007700
