# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
56 29 0 AABB22
56 29 1 AABB22
56 29 2 AABB22
56 29 3 AABB22
56 29 4 AABB22
56 29 5 AABB22
56 29 6 AABB22
56 29 7 AABB22
56 29 8 AABB22
56 29 9 AABB22
56 30 0 AABB22
56 30 1 AABB22
56 30 2 AABB22
56 30 3 AABB22
56 30 4 AABB22
56 30 5 AABB22
56 30 6 AABB22
56 30 7 AABB22
56 30 8 AABB22
56 30 9 AABB22
56 31 0 AABB22
56 31 1 AABB22
56 31 2 AABB22
56 31 3 AABB22
56 31 4 AABB22
56 31 5 AABB22
56 31 6 AABB22
56 31 7 AABB22
56 31 8 AABB22
56 31 9 AABB22
56 32 0 AABB22
56 32 1 AABB22
56 32 2 AABB22
56 32 3 AABB22
56 32 4 AABB22
56 32 5 AABB22
56 32 6 AABB22
56 32 7 AABB22
56 32 8 AABB22
56 32 9 AABB22
56 33 0 AABB22
56 33 1 AABB22
56 33 2 AABB22
56 33 3 AABB22
56 33 4 AABB22
56 33 5 AABB22
56 33 6 AABB22
56 33 7 AABB22
56 33 8 AABB22
56 33 9 AABB22
56 34 0 AABB22
56 34 1 AABB22
56 34 2 AABB22
56 34 3 AABB22
56 34 4 AABB22
56 34 5 AABB22
56 34 6 AABB22
56 34 7 AABB22
56 34 8 AABB22
56 34 9 AABB22
56 35 0 AABB22
56 35 1 AABB22
56 35 2 AABB22
56 35 3 AABB22
56 35 4 AABB22
56 35 5 AABB22
56 35 6 AABB22
56 35 7 AABB22
56 35 8 AABB22
56 35 9 AABB22
56 36 0 AABB22
56 36 1 AABB22
56 36 2 AABB22
56 36 3 AABB22
56 36 4 AABB22
56 36 5 AABB22
56 36 6 AABB22
56 36 7 AABB22
56 36 8 AABB22
56 36 9 AABB22
56 37 0 AABB22
56 37 1 AABB22
56 37 2 AABB22
56 37 3 AABB22
56 37 4 AABB22
56 37 5 AABB22
56 37 6 AABB22
56 37 7 AABB22
56 37 8 AABB22
56 37 9 AABB22
56 38 0 AABB22
56 38 1 AABB22
56 38 2 AABB22
56 38 3 AABB22
56 38 4 AABB22
56 38 5 AABB22
56 38 6 AABB22
56 38 7 AABB22
56 38 8 AABB22
56 38 9 AABB22
56 39 0 AABB22
56 39 1 AABB22
56 39 2 AABB22
56 39 3 AABB22
56 39 4 AABB22
56 39 5 AABB22
56 39 6 AABB22
56 39 7 AABB22
56 39 8 AABB22
56 39 9 AABB22
56 40 0 AABB22
56 40 1 AABB22
56 40 2 AABB22
56 40 3 AABB22
56 40 4 AABB22
56 40 5 AABB22
56 40 6 AABB22
56 40 7 AABB22
56 40 8 AABB22
56 40 9 AABB22
56 41 0 AABB22
56 41 1 AABB22
56 41 2 AABB22
56 41 3 AABB22
56 41 4 AABB22
56 41 5 AABB22
56 41 6 AABB22
56 41 7 AABB22
56 41 8 AABB22
56 41 9 AABB22
56 42 0 AABB22
56 42 1 AABB22
56 42 2 AABB22
56 42 3 AABB22
56 42 4 AABB22
56 42 5 AABB22
56 42 6 AABB22
56 42 7 AABB22
56 42 8 AABB22
56 42 9 AABB22
56 43 0 AABB22
56 43 1 AABB22
56 43 2 AABB22
56 43 3 AABB22
56 43 4 AABB22
56 43 5 AABB22
56 43 6 AABB22
56 43 7 AABB22
56 43 8 AABB22
56 43 9 AABB22
56 44 0 AABB22
56 44 1 AABB22
56 44 2 AABB22
56 44 3 AABB22
56 44 4 AABB22
56 44 5 AABB22
56 44 6 AABB22
56 44 7 AABB22
56 44 8 AABB22
56 44 9 AABB22
56 45 0 AABB22
56 45 1 AABB22
56 45 2 AABB22
56 45 3 AABB22
56 45 4 AABB22
56 45 5 AABB22
56 45 6 AABB22
56 45 7 AABB22
56 45 8 AABB22
56 45 9 AABB22
56 46 0 AABB22
56 46 1 AABB22
56 46 2 AABB22
56 46 3 AABB22
56 46 4 AABB22
56 46 5 AABB22
56 46 6 AABB22
56 46 7 AABB22
56 46 8 AABB22
56 46 9 AABB22
