# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
20 1 0 446622
20 1 1 446622
20 1 2 446622
20 1 3 446622
20 1 4 446622
20 1 5 446622
20 1 6 446622
20 1 7 446622
20 1 8 446622
20 1 9 446622
20 2 0 446622
20 2 1 446622
20 2 2 446622
20 2 3 446622
20 2 4 446622
20 2 5 446622
20 2 6 446622
20 2 7 446622
20 2 8 446622
20 2 9 446622
20 3 0 446622
20 3 1 446622
20 3 2 446622
20 3 3 446622
20 3 4 446622
20 3 5 446622
20 3 6 446622
20 3 7 446622
20 3 8 446622
20 3 9 446622
20 4 0 446622
20 4 1 446622
20 4 2 446622
20 4 3 446622
20 4 4 446622
20 4 5 446622
20 4 6 446622
20 4 7 446622
20 4 8 446622
20 4 9 446622
20 5 0 446622
20 5 1 446622
20 5 2 446622
20 5 3 446622
20 5 4 446622
20 5 5 446622
20 5 6 446622
20 5 7 446622
20 5 8 446622
20 5 9 446622
20 6 0 446622
20 6 1 446622
20 6 2 446622
20 6 3 446622
20 6 4 446622
20 6 5 446622
20 6 6 446622
20 6 7 446622
20 6 8 446622
20 6 9 446622
20 7 0 446622
20 7 1 446622
20 7 2 446622
20 7 3 446622
20 7 4 446622
20 7 5 446622
20 7 6 446622
20 7 7 446622
20 7 8 446622
20 7 9 446622
20 8 0 446622
20 8 1 446622
20 8 2 446622
20 8 3 446622
20 8 4 446622
20 8 5 446622
20 8 6 446622
20 8 7 446622
20 8 8 446622
20 8 9 446622
20 9 0 446622
20 9 1 446622
20 9 2 446622
20 9 3 446622
20 9 4 446622
20 9 5 446622
20 9 6 446622
20 9 7 446622
20 9 8 446622
20 9 9 446622
20 10 0 446622
20 10 1 446622
20 10 2 446622
20 10 3 446622
20 10 4 446622
20 10 5 446622
20 10 6 446622
20 10 7 446622
20 10 8 446622
20 10 9 446622
20 11 0 446622
20 11 1 446622
20 11 2 446622
20 11 3 446622
20 11 4 446622
20 11 5 446622
20 11 6 446622
20 11 7 446622
20 11 8 446622
20 11 9 446622
20 12 0 446622
20 12 1 446622
20 12 2 446622
20 12 3 446622
20 12 4 446622
20 12 5 446622
20 12 6 446622
20 12 7 446622
20 12 8 446622
20 12 9 446622
20 13 0 446622
20 13 1 446622
20 13 2 446622
20 13 3 446622
20 13 4 446622
20 13 5 446622
20 13 6 446622
20 13 7 446622
20 13 8 446622
20 13 9 446622
20 14 0 446622
20 14 1 446622
20 14 2 446622
20 14 3 446622
20 14 4 446622
20 14 5 446622
20 14 6 446622
20 14 7 446622
20 14 8 446622
20 14 9 446622
20 15 0 446622
20 15 1 446622
20 15 2 446622
20 15 3 446622
20 15 4 446622
20 15 5 446622
20 15 6 446622
20 15 7 446622
20 15 8 446622
20 15 9 446622
20 16 0 446622
20 16 1 446622
20 16 2 446622
20 16 3 446622
20 16 4 446622
20 16 5 446622
20 16 6 446622
20 16 7 446622
20 16 8 446622
20 16 9 446622
20 17 0 446622
20 17 1 446622
20 17 2 446622
20 17 3 446622
20 17 4 446622
20 17 5 446622
20 17 6 446622
20 17 7 446622
20 17 8 446622
20 17 9 446622
20 18 0 446622
20 18 1 446622
20 18 2 446622
20 18 3 446622
20 18 4 446622
20 18 5 446622
20 18 6 446622
20 18 7 446622
20 18 8 446622
20 18 9 446622
