# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
1 19 0 11BB22
1 19 1 11BB22
1 19 2 11BB22
1 19 3 11BB22
1 19 4 11BB22
1 19 5 11BB22
1 19 6 11BB22
1 19 7 11BB22
1 19 8 11BB22
1 19 9 11BB22
6 19 0 11BB22
6 19 1 11BB22
6 19 2 11BB22
6 19 3 11BB22
6 19 4 11BB22
6 19 5 11BB22
6 19 6 11BB22
6 19 7 11BB22
6 19 8 11BB22
6 19 9 11BB22
7 19 0 11BB22
7 19 1 11BB22
7 19 2 11BB22
7 19 3 11BB22
7 19 4 11BB22
7 19 5 11BB22
7 19 6 11BB22
7 19 7 11BB22
7 19 8 11BB22
7 19 9 11BB22
8 19 0 11BB22
8 19 1 11BB22
8 19 2 11BB22
8 19 3 11BB22
8 19 4 11BB22
8 19 5 11BB22
8 19 6 11BB22
8 19 7 11BB22
8 19 8 11BB22
8 19 9 11BB22
9 19 0 11BB22
9 19 1 11BB22
9 19 2 11BB22
9 19 3 11BB22
9 19 4 11BB22
9 19 5 11BB22
9 19 6 11BB22
9 19 7 11BB22
9 19 8 11BB22
9 19 9 11BB22
10 19 0 11BB22
10 19 1 11BB22
10 19 2 11BB22
10 19 3 11BB22
10 19 4 11BB22
10 19 5 11BB22
10 19 6 11BB22
10 19 7 11BB22
10 19 8 11BB22
10 19 9 11BB22
11 19 0 11BB22
11 19 1 11BB22
11 19 2 11BB22
11 19 3 11BB22
11 19 4 11BB22
11 19 5 11BB22
11 19 6 11BB22
11 19 7 11BB22
11 19 8 11BB22
11 19 9 11BB22
12 19 0 11BB22
12 19 1 11BB22
12 19 2 11BB22
12 19 3 11BB22
12 19 4 11BB22
12 19 5 11BB22
12 19 6 11BB22
12 19 7 11BB22
12 19 8 11BB22
12 19 9 11BB22
13 19 0 11BB22
13 19 1 11BB22
13 19 2 11BB22
13 19 3 11BB22
13 19 4 11BB22
13 19 5 11BB22
13 19 6 11BB22
13 19 7 11BB22
13 19 8 11BB22
13 19 9 11BB22
14 19 0 11BB22
14 19 1 11BB22
14 19 2 11BB22
14 19 3 11BB22
14 19 4 11BB22
14 19 5 11BB22
14 19 6 11BB22
14 19 7 11BB22
14 19 8 11BB22
14 19 9 11BB22
15 19 0 11BB22
15 19 1 11BB22
15 19 2 11BB22
15 19 3 11BB22
15 19 4 11BB22
15 19 5 11BB22
15 19 6 11BB22
15 19 7 11BB22
15 19 8 11BB22
15 19 9 11BB22
16 19 0 11BB22
16 19 1 11BB22
16 19 2 11BB22
16 19 3 11BB22
16 19 4 11BB22
16 19 5 11BB22
16 19 6 11BB22
16 19 7 11BB22
16 19 8 11BB22
16 19 9 11BB22
17 19 0 11BB22
17 19 1 11BB22
17 19 2 11BB22
17 19 3 11BB22
17 19 4 11BB22
17 19 5 11BB22
17 19 6 11BB22
17 19 7 11BB22
17 19 8 11BB22
17 19 9 11BB22
18 19 0 11BB22
18 19 1 11BB22
18 19 2 11BB22
18 19 3 11BB22
18 19 4 11BB22
18 19 5 11BB22
18 19 6 11BB22
18 19 7 11BB22
18 19 8 11BB22
18 19 9 11BB22
19 19 0 11BB22
19 19 1 11BB22
19 19 2 11BB22
19 19 3 11BB22
19 19 4 11BB22
19 19 5 11BB22
19 19 6 11BB22
19 19 7 11BB22
19 19 8 11BB22
19 19 9 11BB22
20 19 0 11BB22
20 19 1 11BB22
20 19 2 11BB22
20 19 3 11BB22
20 19 4 11BB22
20 19 5 11BB22
20 19 6 11BB22
20 19 7 11BB22
20 19 8 11BB22
20 19 9 11BB22
21 19 0 11BB22
21 19 1 11BB22
21 19 2 11BB22
21 19 3 11BB22
21 19 4 11BB22
21 19 5 11BB22
21 19 6 11BB22
21 19 7 11BB22
21 19 8 11BB22
21 19 9 11BB22
26 19 0 11BB22
26 19 1 11BB22
26 19 2 11BB22
26 19 3 11BB22
26 19 4 11BB22
26 19 5 11BB22
26 19 6 11BB22
26 19 7 11BB22
26 19 8 11BB22
26 19 9 11BB22
27 19 0 11BB22
27 19 1 11BB22
27 19 2 11BB22
27 19 3 11BB22
27 19 4 11BB22
27 19 5 11BB22
27 19 6 11BB22
27 19 7 11BB22
27 19 8 11BB22
27 19 9 11BB22
28 19 0 11BB22
28 19 1 11BB22
28 19 2 11BB22
