# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
57 34 0 AABB22
57 34 1 AABB22
57 34 2 AABB22
57 34 3 AABB22
57 34 4 AABB22
57 34 5 AABB22
57 34 6 AABB22
57 34 7 AABB22
57 34 8 AABB22
57 34 9 AABB22
58 34 0 AABB22
58 34 1 AABB22
58 34 2 AABB22
58 34 3 AABB22
58 34 4 AABB22
58 34 5 AABB22
58 34 6 AABB22
58 34 7 AABB22
58 34 8 AABB22
58 34 9 AABB22
59 34 0 AABB22
59 34 1 AABB22
59 34 2 AABB22
59 34 3 AABB22
59 34 4 AABB22
59 34 5 AABB22
59 34 6 AABB22
59 34 7 AABB22
59 34 8 AABB22
59 34 9 AABB22
62 34 0 AABB22
62 34 1 AABB22
62 34 2 AABB22
62 34 3 AABB22
62 34 4 AABB22
62 34 5 AABB22
62 34 6 AABB22
62 34 7 AABB22
62 34 8 AABB22
62 34 9 AABB22
63 34 0 AABB22
63 34 1 AABB22
63 34 2 AABB22
63 34 3 AABB22
63 34 4 AABB22
63 34 5 AABB22
63 34 6 AABB22
63 34 7 AABB22
63 34 8 AABB22
63 34 9 AABB22
64 34 0 AABB22
64 34 1 AABB22
64 34 2 AABB22
64 34 3 AABB22
64 34 4 AABB22
64 34 5 AABB22
64 34 6 AABB22
64 34 7 AABB22
64 34 8 AABB22
64 34 9 AABB22
65 34 0 AABB22
65 34 1 AABB22
65 34 2 AABB22
65 34 3 AABB22
65 34 4 AABB22
65 34 5 AABB22
65 34 6 AABB22
65 34 7 AABB22
65 34 8 AABB22
65 34 9 AABB22
66 34 0 AABB22
66 34 1 AABB22
66 34 2 AABB22
66 34 3 AABB22
66 34 4 AABB22
66 34 5 AABB22
66 34 6 AABB22
66 34 7 AABB22
66 34 8 AABB22
66 34 9 AABB22
67 34 0 AABB22
67 34 1 AABB22
67 34 2 AABB22
67 34 3 AABB22
67 34 4 AABB22
67 34 5 AABB22
67 34 6 AABB22
67 34 7 AABB22
67 34 8 AABB22
67 34 9 AABB22
68 34 0 AABB22
68 34 1 AABB22
68 34 2 AABB22
68 34 3 AABB22
68 34 4 AABB22
68 34 5 AABB22
68 34 6 AABB22
68 34 7 AABB22
68 34 8 AABB22
68 34 9 AABB22
69 34 0 AABB22
69 34 1 AABB22
69 34 2 AABB22
69 34 3 AABB22
69 34 4 AABB22
69 34 5 AABB22
69 34 6 AABB22
69 34 7 AABB22
69 34 8 AABB22
69 34 9 AABB22
74 34 0 AABB22
74 34 1 AABB22
74 34 2 AABB22
74 34 3 AABB22
74 34 4 AABB22
74 34 5 AABB22
74 34 6 AABB22
74 34 7 AABB22
74 34 8 AABB22
74 34 9 AABB22
75 34 0 AABB22
75 34 1 AABB22
75 34 2 AABB22
75 34 3 AABB22
75 34 4 AABB22
75 34 5 AABB22
75 34 6 AABB22
75 34 7 AABB22
75 34 8 AABB22
75 34 9 AABB22
76 34 0 AABB22
76 34 1 AABB22
76 34 2 AABB22
76 34 3 AABB22
76 34 4 AABB22
76 34 5 AABB22
76 34 6 AABB22
76 34 7 AABB22
76 34 8 AABB22
76 34 9 AABB22
77 34 0 AABB22
77 34 1 AABB22
77 34 2 AABB22
77 34 3 AABB22
77 34 4 AABB22
77 34 5 AABB22
77 34 6 AABB22
77 34 7 AABB22
77 34 8 AABB22
77 34 9 AABB22
78 34 0 AABB22
78 34 1 AABB22
78 34 2 AABB22
78 34 3 AABB22
78 34 4 AABB22
78 34 5 AABB22
78 34 6 AABB22
78 34 7 AABB22
78 34 8 AABB22
78 34 9 AABB22
57 34 7 AABB22
57 34 8 AABB22
57 34 9 AABB22
58 34 7 AABB22
58 34 8 AABB22
58 34 9 AABB22
59 34 7 AABB22
59 34 8 AABB22
59 34 9 AABB22
60 34 7 AABB22
60 34 8 AABB22
60 34 9 AABB22
61 34 7 AABB22
61 34 8 AABB22
61 34 9 AABB22
62 34 7 AABB22
62 34 8 AABB22
62 34 9 AABB22
63 34 7 AABB22
63 34 8 AABB22
63 34 9 AABB22
64 34 7 AABB22
64 34 8 AABB22
64 34 9 AABB22
65 34 7 AABB22
65 34 8 AABB22
65 34 9 AABB22
66 34 7 AABB22
66 34 8 AABB22
66 34 9 AABB22
67 34 7 AABB22
67 34 8 AABB22
67 34 9 AABB22
68 34 7 AABB22
68 34 8 AABB22
68 34 9 AABB22
69 34 7 AABB22
69 34 8 AABB22
69 34 9 AABB22
70 34 7 AABB22
70 34 8 AABB22
70 34 9 AABB22
71 34 7 AABB22
71 34 8 AABB22
71 34 9 AABB22
72 34 7 AABB22
72 34 8 AABB22
72 34 9 AABB22
73 34 7 AABB22
73 34 8 AABB22
73 34 9 AABB22
74 34 7 AABB22
74 34 8 AABB22
74 34 9 AABB22
75 34 7 AABB22
75 34 8 AABB22
75 34 9 AABB22
76 34 7 AABB22
76 34 8 AABB22
76 34 9 AABB22
77 34 7 AABB22
77 34 8 AABB22
77 34 9 AABB22
78 34 7 AABB22
78 34 8 AABB22
78 34 9 AABB22
