# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
47 46 0 007700
47 46 1 007700
47 46 2 007700
47 46 3 007700
47 46 4 007700
47 46 5 007700
47 46 6 007700
47 46 7 007700
47 46 8 007700
47 46 9 007700
48 46 0 007700
48 46 1 007700
48 46 2 007700
48 46 3 007700
48 46 4 007700
48 46 5 007700
48 46 6 007700
48 46 7 007700
48 46 8 007700
48 46 9 007700
49 46 0 007700
49 46 1 007700
49 46 2 007700
49 46 3 007700
49 46 4 007700
49 46 5 007700
49 46 6 007700
49 46 7 007700
49 46 8 007700
49 46 9 007700
50 46 0 007700
50 46 1 007700
50 46 2 007700
50 46 3 007700
50 46 4 007700
50 46 5 007700
50 46 6 007700
50 46 7 007700
50 46 8 007700
50 46 9 007700
51 46 0 007700
51 46 1 007700
51 46 2 007700
51 46 3 007700
51 46 4 007700
51 46 5 007700
51 46 6 007700
51 46 7 007700
51 46 8 007700
51 46 9 007700
52 46 0 007700
52 46 1 007700
52 46 2 007700
52 46 3 007700
52 46 4 007700
52 46 5 007700
52 46 6 007700
52 46 7 007700
52 46 8 007700
52 46 9 007700
53 46 0 007700
53 46 1 007700
53 46 2 007700
53 46 3 007700
53 46 4 007700
53 46 5 007700
53 46 6 007700
53 46 7 007700
53 46 8 007700
53 46 9 007700
54 46 0 007700
54 46 1 007700
54 46 2 007700
54 46 3 007700
54 46 4 007700
54 46 5 007700
54 46 6 007700
54 46 7 007700
54 46 8 007700
54 46 9 007700
