# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
40 1 0 446622
40 1 1 446622
40 1 2 446622
40 1 3 446622
40 1 4 446622
40 1 5 446622
40 1 6 446622
40 1 7 446622
40 1 8 446622
40 1 9 446622
40 2 0 446622
40 2 1 446622
40 2 2 446622
40 2 3 446622
40 2 4 446622
40 2 5 446622
40 2 6 446622
40 2 7 446622
40 2 8 446622
40 2 9 446622
40 3 0 446622
40 3 1 446622
40 3 2 446622
40 3 3 446622
40 3 4 446622
40 3 5 446622
40 3 6 446622
40 3 7 446622
40 3 8 446622
40 3 9 446622
40 4 0 446622
40 4 1 446622
40 4 2 446622
40 4 3 446622
40 4 4 446622
40 4 5 446622
40 4 6 446622
40 4 7 446622
40 4 8 446622
40 4 9 446622
40 5 0 446622
40 5 1 446622
40 5 2 446622
40 5 3 446622
40 5 4 446622
40 5 5 446622
40 5 6 446622
40 5 7 446622
40 5 8 446622
40 5 9 446622
40 6 0 446622
40 6 1 446622
40 6 2 446622
40 6 3 446622
40 6 4 446622
40 6 5 446622
40 6 6 446622
40 6 7 446622
40 6 8 446622
40 6 9 446622
40 7 0 446622
40 7 1 446622
40 7 2 446622
40 7 3 446622
40 7 4 446622
40 7 5 446622
40 7 6 446622
40 7 7 446622
40 7 8 446622
40 7 9 446622
40 8 0 446622
40 8 1 446622
40 8 2 446622
40 8 3 446622
40 8 4 446622
40 8 5 446622
40 8 6 446622
40 8 7 446622
40 8 8 446622
40 8 9 446622
40 9 0 446622
40 9 1 446622
40 9 2 446622
40 9 3 446622
40 9 4 446622
40 9 5 446622
40 9 6 446622
40 9 7 446622
40 9 8 446622
40 9 9 446622
40 10 0 446622
40 10 1 446622
40 10 2 446622
40 10 3 446622
40 10 4 446622
40 10 5 446622
40 10 6 446622
40 10 7 446622
40 10 8 446622
40 10 9 446622
40 11 0 446622
40 11 1 446622
40 11 2 446622
40 11 3 446622
40 11 4 446622
40 11 5 446622
40 11 6 446622
40 11 7 446622
40 11 8 446622
40 11 9 446622
40 12 0 446622
40 12 1 446622
40 12 2 446622
40 12 3 446622
40 12 4 446622
40 12 5 446622
40 12 6 446622
40 12 7 446622
40 12 8 446622
40 12 9 446622
40 13 0 446622
40 13 1 446622
40 13 2 446622
40 13 3 446622
40 13 4 446622
40 13 5 446622
40 13 6 446622
40 13 7 446622
40 13 8 446622
40 13 9 446622
40 14 0 446622
40 14 1 446622
40 14 2 446622
40 14 3 446622
40 14 4 446622
40 14 5 446622
40 14 6 446622
40 14 7 446622
40 14 8 446622
40 14 9 446622
40 15 0 446622
40 15 1 446622
40 15 2 446622
40 15 3 446622
40 15 4 446622
40 15 5 446622
40 15 6 446622
40 15 7 446622
40 15 8 446622
40 15 9 446622
40 16 0 446622
40 16 1 446622
40 16 2 446622
40 16 3 446622
40 16 4 446622
40 16 5 446622
40 16 6 446622
40 16 7 446622
40 16 8 446622
40 16 9 446622
40 17 0 446622
40 17 1 446622
40 17 2 446622
40 17 3 446622
40 17 4 446622
40 17 5 446622
40 17 6 446622
40 17 7 446622
40 17 8 446622
40 17 9 446622
40 18 0 446622
40 18 1 446622
40 18 2 446622
40 18 3 446622
40 18 4 446622
40 18 5 446622
40 18 6 446622
40 18 7 446622
40 18 8 446622
40 18 9 446622
