# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
1 34 0 AABB22
1 34 1 AABB22
1 34 2 AABB22
1 34 3 AABB22
1 34 4 AABB22
1 34 5 AABB22
1 34 6 AABB22
1 34 7 AABB22
1 34 8 AABB22
1 34 9 AABB22
2 34 0 AABB22
2 34 1 AABB22
2 34 2 AABB22
2 34 3 AABB22
2 34 4 AABB22
2 34 5 AABB22
2 34 6 AABB22
2 34 7 AABB22
2 34 8 AABB22
2 34 9 AABB22
3 34 0 AABB22
3 34 1 AABB22
3 34 2 AABB22
3 34 3 AABB22
3 34 4 AABB22
3 34 5 AABB22
3 34 6 AABB22
3 34 7 AABB22
3 34 8 AABB22
3 34 9 AABB22
6 34 0 AABB22
6 34 1 AABB22
6 34 2 AABB22
6 34 3 AABB22
6 34 4 AABB22
6 34 5 AABB22
6 34 6 AABB22
6 34 7 AABB22
6 34 8 AABB22
6 34 9 AABB22
7 34 0 AABB22
7 34 1 AABB22
7 34 2 AABB22
7 34 3 AABB22
7 34 4 AABB22
7 34 5 AABB22
7 34 6 AABB22
7 34 7 AABB22
7 34 8 AABB22
7 34 9 AABB22
8 34 0 AABB22
8 34 1 AABB22
8 34 2 AABB22
8 34 3 AABB22
8 34 4 AABB22
8 34 5 AABB22
8 34 6 AABB22
8 34 7 AABB22
8 34 8 AABB22
8 34 9 AABB22
9 34 0 AABB22
9 34 1 AABB22
9 34 2 AABB22
9 34 3 AABB22
9 34 4 AABB22
9 34 5 AABB22
9 34 6 AABB22
9 34 7 AABB22
9 34 8 AABB22
9 34 9 AABB22
10 34 0 AABB22
10 34 1 AABB22
10 34 2 AABB22
10 34 3 AABB22
10 34 4 AABB22
10 34 5 AABB22
10 34 6 AABB22
10 34 7 AABB22
10 34 8 AABB22
10 34 9 AABB22
13 34 0 AABB22
13 34 1 AABB22
13 34 2 AABB22
13 34 3 AABB22
13 34 4 AABB22
13 34 5 AABB22
13 34 6 AABB22
13 34 7 AABB22
13 34 8 AABB22
13 34 9 AABB22
14 34 0 AABB22
14 34 1 AABB22
14 34 2 AABB22
14 34 3 AABB22
14 34 4 AABB22
14 34 5 AABB22
14 34 6 AABB22
14 34 7 AABB22
14 34 8 AABB22
14 34 9 AABB22
15 34 0 AABB22
15 34 1 AABB22
15 34 2 AABB22
15 34 3 AABB22
15 34 4 AABB22
15 34 5 AABB22
15 34 6 AABB22
15 34 7 AABB22
15 34 8 AABB22
15 34 9 AABB22
16 34 0 AABB22
16 34 1 AABB22
16 34 2 AABB22
16 34 3 AABB22
16 34 4 AABB22
16 34 5 AABB22
16 34 6 AABB22
16 34 7 AABB22
16 34 8 AABB22
16 34 9 AABB22
17 34 0 AABB22
17 34 1 AABB22
17 34 2 AABB22
17 34 3 AABB22
17 34 4 AABB22
17 34 5 AABB22
17 34 6 AABB22
17 34 7 AABB22
17 34 8 AABB22
17 34 9 AABB22
20 34 0 AABB22
20 34 1 AABB22
20 34 2 AABB22
20 34 3 AABB22
20 34 4 AABB22
20 34 5 AABB22
20 34 6 AABB22
20 34 7 AABB22
20 34 8 AABB22
20 34 9 AABB22
21 34 0 AABB22
21 34 1 AABB22
21 34 2 AABB22
21 34 3 AABB22
21 34 4 AABB22
21 34 5 AABB22
21 34 6 AABB22
21 34 7 AABB22
21 34 8 AABB22
21 34 9 AABB22
22 34 0 AABB22
22 34 1 AABB22
22 34 2 AABB22
22 34 3 AABB22
22 34 4 AABB22
22 34 5 AABB22
22 34 6 AABB22
22 34 7 AABB22
22 34 8 AABB22
22 34 9 AABB22
1 34 7 AABB22
1 34 8 AABB22
1 34 9 AABB22
2 34 7 AABB22
2 34 8 AABB22
2 34 9 AABB22
3 34 7 AABB22
3 34 8 AABB22
3 34 9 AABB22
4 34 7 AABB22
4 34 8 AABB22
4 34 9 AABB22
5 34 7 AABB22
5 34 8 AABB22
5 34 9 AABB22
6 34 7 AABB22
6 34 8 AABB22
6 34 9 AABB22
7 34 7 AABB22
7 34 8 AABB22
7 34 9 AABB22
8 34 7 AABB22
8 34 8 AABB22
8 34 9 AABB22
9 34 7 AABB22
9 34 8 AABB22
9 34 9 AABB22
10 34 7 AABB22
10 34 8 AABB22
10 34 9 AABB22
11 34 7 AABB22
11 34 8 AABB22
11 34 9 AABB22
12 34 7 AABB22
12 34 8 AABB22
12 34 9 AABB22
13 34 7 AABB22
13 34 8 AABB22
13 34 9 AABB22
14 34 7 AABB22
14 34 8 AABB22
14 34 9 AABB22
15 34 7 AABB22
15 34 8 AABB22
15 34 9 AABB22
16 34 7 AABB22
16 34 8 AABB22
16 34 9 AABB22
17 34 7 AABB22
17 34 8 AABB22
17 34 9 AABB22
18 34 7 AABB22
18 34 8 AABB22
18 34 9 AABB22
19 34 7 AABB22
19 34 8 AABB22
19 34 9 AABB22
20 34 7 AABB22
20 34 8 AABB22
20 34 9 AABB22
21 34 7 AABB22
21 34 8 AABB22
21 34 9 AABB22
22 34 7 AABB22
22 34 8 AABB22
22 34 9 AABB22
