# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
15 35 0 AABB22
15 35 1 AABB22
15 35 2 AABB22
15 35 3 AABB22
15 35 4 AABB22
15 35 5 AABB22
15 35 6 AABB22
15 35 7 AABB22
15 35 8 AABB22
15 35 9 AABB22
15 36 0 AABB22
15 36 1 AABB22
15 36 2 AABB22
15 36 3 AABB22
15 36 4 AABB22
15 36 5 AABB22
15 36 6 AABB22
15 36 7 AABB22
15 36 8 AABB22
15 36 9 AABB22
15 37 0 AABB22
15 37 1 AABB22
15 37 2 AABB22
15 37 3 AABB22
15 37 4 AABB22
15 37 5 AABB22
15 37 6 AABB22
15 37 7 AABB22
15 37 8 AABB22
15 37 9 AABB22
15 38 0 AABB22
15 38 1 AABB22
15 38 2 AABB22
15 38 3 AABB22
15 38 4 AABB22
15 38 5 AABB22
15 38 6 AABB22
15 38 7 AABB22
15 38 8 AABB22
15 38 9 AABB22
15 39 0 AABB22
15 39 1 AABB22
15 39 2 AABB22
15 39 3 AABB22
15 39 4 AABB22
15 39 5 AABB22
15 39 6 AABB22
15 39 7 AABB22
15 39 8 AABB22
15 39 9 AABB22
15 40 0 AABB22
15 40 1 AABB22
15 40 2 AABB22
15 40 3 AABB22
15 40 4 AABB22
15 40 5 AABB22
15 40 6 AABB22
15 40 7 AABB22
15 40 8 AABB22
15 40 9 AABB22
15 41 0 AABB22
15 41 1 AABB22
15 41 2 AABB22
15 41 3 AABB22
15 41 4 AABB22
15 41 5 AABB22
15 41 6 AABB22
15 41 7 AABB22
15 41 8 AABB22
15 41 9 AABB22
15 42 0 AABB22
15 42 1 AABB22
15 42 2 AABB22
15 42 3 AABB22
15 42 4 AABB22
15 42 5 AABB22
15 42 6 AABB22
15 42 7 AABB22
15 42 8 AABB22
15 42 9 AABB22
15 43 0 AABB22
15 43 1 AABB22
15 43 2 AABB22
15 43 3 AABB22
15 43 4 AABB22
15 43 5 AABB22
15 43 6 AABB22
15 43 7 AABB22
15 43 8 AABB22
15 43 9 AABB22
15 44 0 AABB22
15 44 1 AABB22
15 44 2 AABB22
15 44 3 AABB22
15 44 4 AABB22
15 44 5 AABB22
15 44 6 AABB22
15 44 7 AABB22
15 44 8 AABB22
15 44 9 AABB22
15 45 0 AABB22
15 45 1 AABB22
15 45 2 AABB22
15 45 3 AABB22
15 45 4 AABB22
15 45 5 AABB22
15 45 6 AABB22
15 45 7 AABB22
15 45 8 AABB22
15 45 9 AABB22
15 46 0 AABB22
15 46 1 AABB22
15 46 2 AABB22
15 46 3 AABB22
15 46 4 AABB22
15 46 5 AABB22
15 46 6 AABB22
15 46 7 AABB22
15 46 8 AABB22
15 46 9 AABB22
