# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
47 37 0 007700
47 37 1 007700
47 37 2 007700
47 37 3 007700
47 37 4 007700
47 37 5 007700
47 37 6 007700
47 37 7 007700
47 37 8 007700
47 37 9 007700
47 38 0 007700
47 38 1 007700
47 38 2 007700
47 38 3 007700
47 38 4 007700
47 38 5 007700
47 38 6 007700
47 38 7 007700
47 38 8 007700
47 38 9 007700
47 39 0 007700
47 39 1 007700
47 39 2 007700
47 39 3 007700
47 39 4 007700
47 39 5 007700
47 39 6 007700
47 39 7 007700
47 39 8 007700
47 39 9 007700
47 40 0 007700
47 40 1 007700
47 40 2 007700
47 40 3 007700
47 40 4 007700
47 40 5 007700
47 40 6 007700
47 40 7 007700
47 40 8 007700
47 40 9 007700
47 41 0 007700
47 41 1 007700
47 41 2 007700
47 41 3 007700
47 41 4 007700
47 41 5 007700
47 41 6 007700
47 41 7 007700
47 41 8 007700
47 41 9 007700
47 42 0 007700
47 42 1 007700
47 42 2 007700
47 42 3 007700
47 42 4 007700
47 42 5 007700
47 42 6 007700
47 42 7 007700
47 42 8 007700
47 42 9 007700
47 43 0 007700
47 43 1 007700
47 43 2 007700
47 43 3 007700
47 43 4 007700
47 43 5 007700
47 43 6 007700
47 43 7 007700
47 43 8 007700
47 43 9 007700
47 44 0 007700
47 44 1 007700
47 44 2 007700
47 44 3 007700
47 44 4 007700
47 44 5 007700
47 44 6 007700
47 44 7 007700
47 44 8 007700
47 44 9 007700
47 45 0 007700
47 45 1 007700
47 45 2 007700
47 45 3 007700
47 45 4 007700
47 45 5 007700
47 45 6 007700
47 45 7 007700
47 45 8 007700
47 45 9 007700
47 46 0 007700
47 46 1 007700
47 46 2 007700
47 46 3 007700
47 46 4 007700
47 46 5 007700
47 46 6 007700
47 46 7 007700
47 46 8 007700
47 46 9 007700
