# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
64 35 0 AABB2F
64 35 1 AABB2F
64 35 2 AABB2F
64 35 3 AABB2F
64 35 4 AABB2F
64 35 5 AABB2F
64 35 6 AABB2F
64 35 7 AABB2F
64 35 8 AABB2F
64 35 9 AABB2F
64 36 0 AABB2F
64 36 1 AABB2F
64 36 2 AABB2F
64 36 3 AABB2F
64 36 4 AABB2F
64 36 5 AABB2F
64 36 6 AABB2F
64 36 7 AABB2F
64 36 8 AABB2F
64 36 9 AABB2F
64 37 0 AABB2F
64 37 1 AABB2F
64 37 2 AABB2F
64 37 3 AABB2F
64 37 4 AABB2F
64 37 5 AABB2F
64 37 6 AABB2F
64 37 7 AABB2F
64 37 8 AABB2F
64 37 9 AABB2F
64 38 0 AABB2F
64 38 1 AABB2F
64 38 2 AABB2F
64 38 3 AABB2F
64 38 4 AABB2F
64 38 5 AABB2F
64 38 6 AABB2F
64 38 7 AABB2F
64 38 8 AABB2F
64 38 9 AABB2F
64 39 0 AABB2F
64 39 1 AABB2F
64 39 2 AABB2F
64 39 3 AABB2F
64 39 4 AABB2F
64 39 5 AABB2F
64 39 6 AABB2F
64 39 7 AABB2F
64 39 8 AABB2F
64 39 9 AABB2F
64 40 0 AABB2F
64 40 1 AABB2F
64 40 2 AABB2F
64 40 3 AABB2F
64 40 4 AABB2F
64 40 5 AABB2F
64 40 6 AABB2F
64 40 7 AABB2F
64 40 8 AABB2F
64 40 9 AABB2F
64 41 0 AABB2F
64 41 1 AABB2F
64 41 2 AABB2F
64 41 3 AABB2F
64 41 4 AABB2F
64 41 5 AABB2F
64 41 6 AABB2F
64 41 7 AABB2F
64 41 8 AABB2F
64 41 9 AABB2F
64 42 0 AABB2F
64 42 1 AABB2F
64 42 2 AABB2F
64 42 3 AABB2F
64 42 4 AABB2F
64 42 5 AABB2F
64 42 6 AABB2F
64 42 7 AABB2F
64 42 8 AABB2F
64 42 9 AABB2F
64 43 0 AABB2F
64 43 1 AABB2F
64 43 2 AABB2F
64 43 3 AABB2F
64 43 4 AABB2F
64 43 5 AABB2F
64 43 6 AABB2F
64 43 7 AABB2F
64 43 8 AABB2F
64 43 9 AABB2F
64 44 0 AABB2F
64 44 1 AABB2F
64 44 2 AABB2F
64 44 3 AABB2F
64 44 4 AABB2F
64 44 5 AABB2F
64 44 6 AABB2F
64 44 7 AABB2F
64 44 8 AABB2F
64 44 9 AABB2F
64 45 0 AABB2F
64 45 1 AABB2F
64 45 2 AABB2F
64 45 3 AABB2F
64 45 4 AABB2F
64 45 5 AABB2F
64 45 6 AABB2F
64 45 7 AABB2F
64 45 8 AABB2F
64 45 9 AABB2F
64 46 0 AABB2F
64 46 1 AABB2F
64 46 2 AABB2F
64 46 3 AABB2F
64 46 4 AABB2F
64 46 5 AABB2F
64 46 6 AABB2F
64 46 7 AABB2F
64 46 8 AABB2F
64 46 9 AABB2F
