# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
39 37 0 0077aa
39 37 1 0077aa
39 37 2 0077aa
39 37 3 0077aa
39 37 4 0077aa
39 37 5 0077aa
39 37 6 0077aa
39 37 7 0077aa
39 37 8 0077aa
39 37 9 0077aa
39 38 0 0077aa
39 38 1 0077aa
39 38 2 0077aa
39 38 3 0077aa
39 38 4 0077aa
39 38 5 0077aa
39 38 6 0077aa
39 38 7 0077aa
39 38 8 0077aa
39 38 9 0077aa
39 39 0 0077aa
39 39 1 0077aa
39 39 2 0077aa
39 39 3 0077aa
39 39 4 0077aa
39 39 5 0077aa
39 39 6 0077aa
39 39 7 0077aa
39 39 8 0077aa
39 39 9 0077aa
39 40 0 0077aa
39 40 1 0077aa
39 40 2 0077aa
39 40 3 0077aa
39 40 4 0077aa
39 40 5 0077aa
39 40 6 0077aa
39 40 7 0077aa
39 40 8 0077aa
39 40 9 0077aa
39 41 0 0077aa
39 41 1 0077aa
39 41 2 0077aa
39 41 3 0077aa
39 41 4 0077aa
39 41 5 0077aa
39 41 6 0077aa
39 41 7 0077aa
39 41 8 0077aa
39 41 9 0077aa
39 42 0 0077aa
39 42 1 0077aa
39 42 2 0077aa
39 42 3 0077aa
39 42 4 0077aa
39 42 5 0077aa
39 42 6 0077aa
39 42 7 0077aa
39 42 8 0077aa
39 42 9 0077aa
39 43 0 0077aa
39 43 1 0077aa
39 43 2 0077aa
39 43 3 0077aa
39 43 4 0077aa
39 43 5 0077aa
39 43 6 0077aa
39 43 7 0077aa
39 43 8 0077aa
39 43 9 0077aa
