# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
23 29 0 AABB22
23 29 1 AABB22
23 29 2 AABB22
23 29 3 AABB22
23 29 4 AABB22
23 29 5 AABB22
23 29 6 AABB22
23 29 7 AABB22
23 29 8 AABB22
23 29 9 AABB22
23 30 0 AABB22
23 30 1 AABB22
23 30 2 AABB22
23 30 3 AABB22
23 30 4 AABB22
23 30 5 AABB22
23 30 6 AABB22
23 30 7 AABB22
23 30 8 AABB22
23 30 9 AABB22
23 31 0 AABB22
23 31 1 AABB22
23 31 2 AABB22
23 31 3 AABB22
23 31 4 AABB22
23 31 5 AABB22
23 31 6 AABB22
23 31 7 AABB22
23 31 8 AABB22
23 31 9 AABB22
23 32 0 AABB22
23 32 1 AABB22
23 32 2 AABB22
23 32 3 AABB22
23 32 4 AABB22
23 32 5 AABB22
23 32 6 AABB22
23 32 7 AABB22
23 32 8 AABB22
23 32 9 AABB22
23 33 0 AABB22
23 33 1 AABB22
23 33 2 AABB22
23 33 3 AABB22
23 33 4 AABB22
23 33 5 AABB22
23 33 6 AABB22
23 33 7 AABB22
23 33 8 AABB22
23 33 9 AABB22
23 34 0 AABB22
23 34 1 AABB22
23 34 2 AABB22
23 34 3 AABB22
23 34 4 AABB22
23 34 5 AABB22
23 34 6 AABB22
23 34 7 AABB22
23 34 8 AABB22
23 34 9 AABB22
23 35 0 AABB22
23 35 1 AABB22
23 35 2 AABB22
23 35 3 AABB22
23 35 4 AABB22
23 35 5 AABB22
23 35 6 AABB22
23 35 7 AABB22
23 35 8 AABB22
23 35 9 AABB22
23 36 0 AABB22
23 36 1 AABB22
23 36 2 AABB22
23 36 3 AABB22
23 36 4 AABB22
23 36 5 AABB22
23 36 6 AABB22
23 36 7 AABB22
23 36 8 AABB22
23 36 9 AABB22
23 37 0 AABB22
23 37 1 AABB22
23 37 2 AABB22
23 37 3 AABB22
23 37 4 AABB22
23 37 5 AABB22
23 37 6 AABB22
23 37 7 AABB22
23 37 8 AABB22
23 37 9 AABB22
23 38 0 AABB22
23 38 1 AABB22
23 38 2 AABB22
23 38 3 AABB22
23 38 4 AABB22
23 38 5 AABB22
23 38 6 AABB22
23 38 7 AABB22
23 38 8 AABB22
23 38 9 AABB22
23 39 0 AABB22
23 39 1 AABB22
23 39 2 AABB22
23 39 3 AABB22
23 39 4 AABB22
23 39 5 AABB22
23 39 6 AABB22
23 39 7 AABB22
23 39 8 AABB22
23 39 9 AABB22
23 40 0 AABB22
23 40 1 AABB22
23 40 2 AABB22
23 40 3 AABB22
23 40 4 AABB22
23 40 5 AABB22
23 40 6 AABB22
23 40 7 AABB22
23 40 8 AABB22
23 40 9 AABB22
23 41 0 AABB22
23 41 1 AABB22
23 41 2 AABB22
23 41 3 AABB22
23 41 4 AABB22
23 41 5 AABB22
23 41 6 AABB22
23 41 7 AABB22
23 41 8 AABB22
23 41 9 AABB22
23 42 0 AABB22
23 42 1 AABB22
23 42 2 AABB22
23 42 3 AABB22
23 42 4 AABB22
23 42 5 AABB22
23 42 6 AABB22
23 42 7 AABB22
23 42 8 AABB22
23 42 9 AABB22
23 43 0 AABB22
23 43 1 AABB22
23 43 2 AABB22
23 43 3 AABB22
23 43 4 AABB22
23 43 5 AABB22
23 43 6 AABB22
23 43 7 AABB22
23 43 8 AABB22
23 43 9 AABB22
23 44 0 AABB22
23 44 1 AABB22
23 44 2 AABB22
23 44 3 AABB22
23 44 4 AABB22
23 44 5 AABB22
23 44 6 AABB22
23 44 7 AABB22
23 44 8 AABB22
23 44 9 AABB22
23 45 0 AABB22
23 45 1 AABB22
23 45 2 AABB22
23 45 3 AABB22
23 45 4 AABB22
23 45 5 AABB22
23 45 6 AABB22
23 45 7 AABB22
23 45 8 AABB22
23 45 9 AABB22
23 46 0 AABB22
23 46 1 AABB22
23 46 2 AABB22
23 46 3 AABB22
23 46 4 AABB22
23 46 5 AABB22
23 46 6 AABB22
23 46 7 AABB22
23 46 8 AABB22
23 46 9 AABB22
