# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
33 46 0 aa77aa
33 46 1 aa77aa
33 46 2 aa77aa
33 46 3 aa77aa
33 46 4 aa77aa
33 46 5 aa77aa
33 46 6 aa77aa
33 46 7 aa77aa
33 46 8 aa77aa
33 46 9 aa77aa
33 45 0 aa77aa
33 45 1 aa77aa
33 45 2 aa77aa
33 45 3 aa77aa
33 45 4 aa77aa
33 45 5 aa77aa
33 45 6 aa77aa
33 45 7 aa77aa
33 45 8 aa77aa
33 45 9 aa77aa
33 44 0 aa77aa
33 44 1 aa77aa
33 44 2 aa77aa
33 44 3 aa77aa
33 44 4 aa77aa
33 44 5 aa77aa
33 44 6 aa77aa
33 44 7 aa77aa
33 44 8 aa77aa
33 44 9 aa77aa
33 43 0 aa77aa
33 43 1 aa77aa
33 43 2 aa77aa
33 43 3 aa77aa
33 43 4 aa77aa
33 43 5 aa77aa
33 43 6 aa77aa
33 43 7 aa77aa
33 43 8 aa77aa
33 43 9 aa77aa
33 42 0 aa77aa
33 42 1 aa77aa
33 42 2 aa77aa
33 42 3 aa77aa
33 42 4 aa77aa
33 42 5 aa77aa
33 42 6 aa77aa
33 42 7 aa77aa
33 42 8 aa77aa
33 42 9 aa77aa
33 41 0 aa77aa
33 41 1 aa77aa
33 41 2 aa77aa
33 41 3 aa77aa
33 41 4 aa77aa
33 41 5 aa77aa
33 41 6 aa77aa
33 41 7 aa77aa
33 41 8 aa77aa
33 41 9 aa77aa
33 40 0 aa77aa
33 40 1 aa77aa
33 40 2 aa77aa
33 40 3 aa77aa
33 40 4 aa77aa
33 40 5 aa77aa
33 40 6 aa77aa
33 40 7 aa77aa
33 40 8 aa77aa
33 40 9 aa77aa
33 39 0 aa77aa
33 39 1 aa77aa
33 39 2 aa77aa
33 39 3 aa77aa
33 39 4 aa77aa
33 39 5 aa77aa
33 39 6 aa77aa
33 39 7 aa77aa
33 39 8 aa77aa
33 39 9 aa77aa
33 38 0 aa77aa
33 38 1 aa77aa
33 38 2 aa77aa
33 38 3 aa77aa
33 38 4 aa77aa
33 38 5 aa77aa
33 38 6 aa77aa
33 38 7 aa77aa
33 38 8 aa77aa
33 38 9 aa77aa
33 37 0 aa77aa
33 37 1 aa77aa
33 37 2 aa77aa
33 37 3 aa77aa
33 37 4 aa77aa
33 37 5 aa77aa
33 37 6 aa77aa
33 37 7 aa77aa
33 37 8 aa77aa
33 37 9 aa77aa
