# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
23 1 1 ff0000
23 2 1 ff0000
23 3 1 ff0000
23 4 1 ff0000
23 5 1 ff0000
23 6 1 ff0000
23 7 1 ff0000
23 8 1 ff0000
23 9 1 ff0000
23 10 1 ff0000
23 11 1 ff0000
23 12 1 ff0000
23 13 1 ff0000
23 17 1 ff0000
23 18 1 ff0000
23 19 1 ff0000
23 20 1 ff0000
23 21 1 ff0000
23 22 1 ff0000
23 23 1 ff0000
23 24 1 ff0000
23 25 1 ff0000
23 26 1 ff0000
23 27 1 ff0000
23 28 1 ff0000
23 29 1 ff0000
23 30 1 ff0000
23 31 1 ff0000
23 32 1 ff0000
23 33 1 ff0000
23 34 1 ff0000
23 35 1 ff0000
23 36 1 ff0000
23 37 1 ff0000
23 38 1 ff0000
23 39 1 ff0000
23 40 1 ff0000
23 41 1 ff0000
23 42 1 ff0000
23 43 1 ff0000
23 44 1 ff0000
23 45 1 ff0000
23 46 1 ff0000
23 1 2 ff0000
23 2 2 ff0000
23 3 2 ff0000
23 4 2 ff0000
23 5 2 ff0000
23 6 2 ff0000
23 7 2 ff0000
23 8 2 ff0000
23 9 2 ff0000
23 10 2 ff0000
23 11 2 ff0000
23 12 2 ff0000
23 13 2 ff0000
23 17 2 ff0000
23 18 2 ff0000
23 19 2 ff0000
23 20 2 ff0000
23 21 2 ff0000
23 22 2 ff0000
23 23 2 ff0000
23 24 2 ff0000
23 25 2 ff0000
23 26 2 ff0000
23 27 2 ff0000
23 28 2 ff0000
23 29 2 ff0000
23 30 2 ff0000
23 31 2 ff0000
23 32 2 ff0000
23 33 2 ff0000
23 34 2 ff0000
23 35 2 ff0000
23 36 2 ff0000
23 37 2 ff0000
23 38 2 ff0000
23 39 2 ff0000
23 40 2 ff0000
23 41 2 ff0000
23 42 2 ff0000
23 43 2 ff0000
23 44 2 ff0000
23 45 2 ff0000
23 46 2 ff0000
23 1 3 ff0000
23 2 3 ff0000
23 3 3 ff0000
23 4 3 ff0000
23 5 3 ff0000
23 6 3 ff0000
23 7 3 ff0000
23 8 3 ff0000
23 9 3 ff0000
23 10 3 ff0000
23 11 3 ff0000
23 12 3 ff0000
23 13 3 ff0000
23 17 3 ff0000
23 18 3 ff0000
23 19 3 ff0000
23 20 3 ff0000
23 21 3 ff0000
23 22 3 ff0000
23 23 3 ff0000
23 24 3 ff0000
23 25 3 ff0000
23 26 3 ff0000
23 27 3 ff0000
23 28 3 ff0000
23 29 3 ff0000
23 30 3 ff0000
23 31 3 ff0000
23 32 3 ff0000
23 33 3 ff0000
23 34 3 ff0000
23 35 3 ff0000
23 36 3 ff0000
23 37 3 ff0000
23 38 3 ff0000
23 39 3 ff0000
23 40 3 ff0000
23 41 3 ff0000
23 42 3 ff0000
23 43 3 ff0000
23 44 3 ff0000
23 45 3 ff0000
23 46 3 ff0000
23 1 4 ff0000
23 2 4 ff0000
23 3 4 ff0000
23 4 4 ff0000
23 5 4 ff0000
23 6 4 ff0000
23 7 4 ff0000
23 8 4 ff0000
23 9 4 ff0000
23 10 4 ff0000
23 11 4 ff0000
23 12 4 ff0000
23 13 4 ff0000
23 17 4 ff0000
23 18 4 ff0000
23 19 4 ff0000
23 20 4 ff0000
23 21 4 ff0000
23 22 4 ff0000
23 23 4 ff0000
23 24 4 ff0000
23 25 4 ff0000
23 26 4 ff0000
23 27 4 ff0000
23 28 4 ff0000
23 29 4 ff0000
23 30 4 ff0000
23 31 4 ff0000
23 32 4 ff0000
23 33 4 ff0000
23 34 4 ff0000
23 35 4 ff0000
23 36 4 ff0000
23 37 4 ff0000
23 38 4 ff0000
23 39 4 ff0000
23 40 4 ff0000
23 41 4 ff0000
23 42 4 ff0000
23 43 4 ff0000
23 44 4 ff0000
23 45 4 ff0000
23 46 4 ff0000
