# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
56 36 0 0000AA
56 36 1 0000AA
56 36 2 0000AA
56 36 3 0000AA
56 36 4 0000AA
56 36 5 0000AA
56 36 6 0000AA
56 36 7 0000AA
56 36 8 0000AA
56 36 9 0000AA
56 37 0 0000AA
56 37 1 0000AA
56 37 2 0000AA
56 37 3 0000AA
56 37 4 0000AA
56 37 5 0000AA
56 37 6 0000AA
56 37 7 0000AA
56 37 8 0000AA
56 37 9 0000AA
56 38 0 0000AA
56 38 1 0000AA
56 38 2 0000AA
56 38 3 0000AA
56 38 4 0000AA
56 38 5 0000AA
56 38 6 0000AA
56 38 7 0000AA
56 38 8 0000AA
56 38 9 0000AA
56 39 0 0000AA
56 39 1 0000AA
56 39 2 0000AA
56 39 3 0000AA
56 39 4 0000AA
56 39 5 0000AA
56 39 6 0000AA
56 39 7 0000AA
56 39 8 0000AA
56 39 9 0000AA
56 40 0 0000AA
56 40 1 0000AA
56 40 2 0000AA
56 40 3 0000AA
56 40 4 0000AA
56 40 5 0000AA
56 40 6 0000AA
56 40 7 0000AA
56 40 8 0000AA
56 40 9 0000AA
56 41 0 0000AA
56 41 1 0000AA
56 41 2 0000AA
56 41 3 0000AA
56 41 4 0000AA
56 41 5 0000AA
56 41 6 0000AA
56 41 7 0000AA
56 41 8 0000AA
56 41 9 0000AA
56 42 0 0000AA
56 42 1 0000AA
56 42 2 0000AA
56 42 3 0000AA
56 42 4 0000AA
56 42 5 0000AA
56 42 6 0000AA
56 42 7 0000AA
56 42 8 0000AA
56 42 9 0000AA
56 43 0 0000AA
56 43 1 0000AA
56 43 2 0000AA
56 43 3 0000AA
56 43 4 0000AA
56 43 5 0000AA
56 43 6 0000AA
56 43 7 0000AA
56 43 8 0000AA
56 43 9 0000AA
56 44 0 0000AA
56 44 1 0000AA
56 44 2 0000AA
56 44 3 0000AA
56 44 4 0000AA
56 44 5 0000AA
56 44 6 0000AA
56 44 7 0000AA
56 44 8 0000AA
56 44 9 0000AA
56 45 0 0000AA
56 45 1 0000AA
56 45 2 0000AA
56 45 3 0000AA
56 45 4 0000AA
56 45 5 0000AA
56 45 6 0000AA
56 45 7 0000AA
56 45 8 0000AA
56 45 9 0000AA
56 46 0 0000AA
56 46 1 0000AA
56 46 2 0000AA
56 46 3 0000AA
56 46 4 0000AA
56 46 5 0000AA
56 46 6 0000AA
56 46 7 0000AA
56 46 8 0000AA
56 46 9 0000AA
