# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
56 27 0 AABBAA
56 27 1 AABBAA
56 27 2 AABBAA
56 27 3 AABBAA
56 27 4 AABBAA
56 27 5 AABBAA
56 27 6 AABBAA
56 27 7 AABBAA
56 27 8 AABBAA
56 27 9 AABBAA
57 27 0 AABBAA
57 27 1 AABBAA
57 27 2 AABBAA
57 27 3 AABBAA
57 27 4 AABBAA
57 27 5 AABBAA
57 27 6 AABBAA
57 27 7 AABBAA
57 27 8 AABBAA
57 27 9 AABBAA
58 27 0 AABBAA
58 27 1 AABBAA
58 27 2 AABBAA
58 27 3 AABBAA
58 27 4 AABBAA
58 27 5 AABBAA
58 27 6 AABBAA
58 27 7 AABBAA
58 27 8 AABBAA
58 27 9 AABBAA
59 27 0 AABBAA
59 27 1 AABBAA
59 27 2 AABBAA
59 27 3 AABBAA
59 27 4 AABBAA
59 27 5 AABBAA
59 27 6 AABBAA
59 27 7 AABBAA
59 27 8 AABBAA
59 27 9 AABBAA
60 27 0 AABBAA
60 27 1 AABBAA
60 27 2 AABBAA
60 27 3 AABBAA
60 27 4 AABBAA
60 27 5 AABBAA
60 27 6 AABBAA
60 27 7 AABBAA
60 27 8 AABBAA
60 27 9 AABBAA
61 27 0 AABBAA
61 27 1 AABBAA
61 27 2 AABBAA
61 27 3 AABBAA
61 27 4 AABBAA
61 27 5 AABBAA
61 27 6 AABBAA
61 27 7 AABBAA
61 27 8 AABBAA
61 27 9 AABBAA
62 27 0 AABBAA
62 27 1 AABBAA
62 27 2 AABBAA
62 27 3 AABBAA
62 27 4 AABBAA
62 27 5 AABBAA
62 27 6 AABBAA
62 27 7 AABBAA
62 27 8 AABBAA
62 27 9 AABBAA
63 27 0 AABBAA
63 27 1 AABBAA
63 27 2 AABBAA
63 27 3 AABBAA
63 27 4 AABBAA
63 27 5 AABBAA
63 27 6 AABBAA
63 27 7 AABBAA
63 27 8 AABBAA
63 27 9 AABBAA
64 27 0 AABBAA
64 27 1 AABBAA
64 27 2 AABBAA
64 27 3 AABBAA
64 27 4 AABBAA
64 27 5 AABBAA
64 27 6 AABBAA
64 27 7 AABBAA
64 27 8 AABBAA
64 27 9 AABBAA
65 27 0 AABBAA
65 27 1 AABBAA
65 27 2 AABBAA
65 27 3 AABBAA
65 27 4 AABBAA
65 27 5 AABBAA
65 27 6 AABBAA
65 27 7 AABBAA
65 27 8 AABBAA
65 27 9 AABBAA
66 27 0 AABBAA
66 27 1 AABBAA
66 27 2 AABBAA
66 27 3 AABBAA
66 27 4 AABBAA
66 27 5 AABBAA
66 27 6 AABBAA
66 27 7 AABBAA
66 27 8 AABBAA
66 27 9 AABBAA
67 27 0 AABBAA
67 27 1 AABBAA
67 27 2 AABBAA
67 27 3 AABBAA
67 27 4 AABBAA
67 27 5 AABBAA
67 27 6 AABBAA
67 27 7 AABBAA
67 27 8 AABBAA
67 27 9 AABBAA
68 27 0 AABBAA
68 27 1 AABBAA
68 27 2 AABBAA
68 27 3 AABBAA
68 27 4 AABBAA
68 27 5 AABBAA
68 27 6 AABBAA
68 27 7 AABBAA
68 27 8 AABBAA
68 27 9 AABBAA
69 27 0 AABBAA
69 27 1 AABBAA
69 27 2 AABBAA
69 27 3 AABBAA
69 27 4 AABBAA
69 27 5 AABBAA
69 27 6 AABBAA
69 27 7 AABBAA
69 27 8 AABBAA
69 27 9 AABBAA
70 27 0 AABBAA
70 27 1 AABBAA
70 27 2 AABBAA
70 27 3 AABBAA
70 27 4 AABBAA
70 27 5 AABBAA
70 27 6 AABBAA
70 27 7 AABBAA
70 27 8 AABBAA
70 27 9 AABBAA
71 27 0 AABBAA
71 27 1 AABBAA
71 27 2 AABBAA
71 27 3 AABBAA
71 27 4 AABBAA
71 27 5 AABBAA
71 27 6 AABBAA
71 27 7 AABBAA
71 27 8 AABBAA
71 27 9 AABBAA
72 27 0 AABBAA
72 27 1 AABBAA
72 27 2 AABBAA
72 27 3 AABBAA
72 27 4 AABBAA
72 27 5 AABBAA
72 27 6 AABBAA
72 27 7 AABBAA
72 27 8 AABBAA
72 27 9 AABBAA
73 27 0 AABBAA
73 27 1 AABBAA
73 27 2 AABBAA
73 27 3 AABBAA
73 27 4 AABBAA
73 27 5 AABBAA
73 27 6 AABBAA
73 27 7 AABBAA
73 27 8 AABBAA
73 27 9 AABBAA
74 27 0 AABBAA
74 27 1 AABBAA
74 27 2 AABBAA
74 27 3 AABBAA
74 27 4 AABBAA
74 27 5 AABBAA
74 27 6 AABBAA
74 27 7 AABBAA
74 27 8 AABBAA
74 27 9 AABBAA
75 27 0 AABBAA
75 27 1 AABBAA
75 27 2 AABBAA
75 27 3 AABBAA
75 27 4 AABBAA
75 27 5 AABBAA
75 27 6 AABBAA
75 27 7 AABBAA
75 27 8 AABBAA
75 27 9 AABBAA
76 27 0 AABBAA
76 27 1 AABBAA
76 27 2 AABBAA
76 27 3 AABBAA
76 27 4 AABBAA
76 27 5 AABBAA
76 27 6 AABBAA
76 27 7 AABBAA
76 27 8 AABBAA
76 27 9 AABBAA
77 27 0 AABBAA
77 27 1 AABBAA
77 27 2 AABBAA
77 27 3 AABBAA
77 27 4 AABBAA
77 27 5 AABBAA
77 27 6 AABBAA
77 27 7 AABBAA
77 27 8 AABBAA
77 27 9 AABBAA
78 27 0 AABBAA
78 27 1 AABBAA
78 27 2 AABBAA
78 27 3 AABBAA
78 27 4 AABBAA
78 27 5 AABBAA
78 27 6 AABBAA
78 27 7 AABBAA
78 27 8 AABBAA
78 27 9 AABBAA
