# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
49 9 0 AABBAA
49 9 1 AABBAA
49 9 2 AABBAA
49 9 3 AABBAA
49 9 4 AABBAA
49 9 5 AABBAA
49 9 6 AABBAA
49 9 7 AABBAA
49 9 8 AABBAA
49 9 9 AABBAA
49 10 0 AABBAA
49 10 1 AABBAA
49 10 2 AABBAA
49 10 3 AABBAA
49 10 4 AABBAA
49 10 5 AABBAA
49 10 6 AABBAA
49 10 7 AABBAA
49 10 8 AABBAA
49 10 9 AABBAA
49 11 0 AABBAA
49 11 1 AABBAA
49 11 2 AABBAA
49 11 3 AABBAA
49 11 4 AABBAA
49 11 5 AABBAA
49 11 6 AABBAA
49 11 7 AABBAA
49 11 8 AABBAA
49 11 9 AABBAA
49 12 0 AABBAA
49 12 1 AABBAA
49 12 2 AABBAA
49 12 3 AABBAA
49 12 4 AABBAA
49 12 5 AABBAA
49 12 6 AABBAA
49 12 7 AABBAA
49 12 8 AABBAA
49 12 9 AABBAA
49 13 0 AABBAA
49 13 1 AABBAA
49 13 2 AABBAA
49 13 3 AABBAA
49 13 4 AABBAA
49 13 5 AABBAA
49 13 6 AABBAA
49 13 7 AABBAA
49 13 8 AABBAA
49 13 9 AABBAA
49 14 0 AABBAA
49 14 1 AABBAA
49 14 2 AABBAA
49 14 3 AABBAA
49 14 4 AABBAA
49 14 5 AABBAA
49 14 6 AABBAA
49 14 7 AABBAA
49 14 8 AABBAA
49 14 9 AABBAA
49 15 0 AABBAA
49 15 1 AABBAA
49 15 2 AABBAA
49 15 3 AABBAA
49 15 4 AABBAA
49 15 5 AABBAA
49 15 6 AABBAA
49 15 7 AABBAA
49 15 8 AABBAA
49 15 9 AABBAA
49 16 0 AABBAA
49 16 1 AABBAA
49 16 2 AABBAA
49 16 3 AABBAA
49 16 4 AABBAA
49 16 5 AABBAA
49 16 6 AABBAA
49 16 7 AABBAA
49 16 8 AABBAA
49 16 9 AABBAA
49 17 0 AABBAA
49 17 1 AABBAA
49 17 2 AABBAA
49 17 3 AABBAA
49 17 4 AABBAA
49 17 5 AABBAA
49 17 6 AABBAA
49 17 7 AABBAA
49 17 8 AABBAA
49 17 9 AABBAA
49 18 0 AABBAA
49 18 1 AABBAA
49 18 2 AABBAA
49 18 3 AABBAA
49 18 4 AABBAA
49 18 5 AABBAA
49 18 6 AABBAA
49 18 7 AABBAA
49 18 8 AABBAA
49 18 9 AABBAA
49 19 0 AABBAA
49 19 1 AABBAA
49 19 2 AABBAA
49 19 3 AABBAA
49 19 4 AABBAA
49 19 5 AABBAA
49 19 6 AABBAA
49 19 7 AABBAA
49 19 8 AABBAA
49 19 9 AABBAA
49 20 0 AABBAA
49 20 1 AABBAA
49 20 2 AABBAA
49 20 3 AABBAA
49 20 4 AABBAA
49 20 5 AABBAA
49 20 6 AABBAA
49 20 7 AABBAA
49 20 8 AABBAA
49 20 9 AABBAA
49 21 0 AABBAA
49 21 1 AABBAA
49 21 2 AABBAA
49 21 3 AABBAA
49 21 4 AABBAA
49 21 5 AABBAA
49 21 6 AABBAA
49 21 7 AABBAA
49 21 8 AABBAA
49 21 9 AABBAA
49 22 0 AABBAA
49 22 1 AABBAA
49 22 2 AABBAA
49 22 3 AABBAA
49 22 4 AABBAA
49 22 5 AABBAA
49 22 6 AABBAA
49 22 7 AABBAA
49 22 8 AABBAA
49 22 9 AABBAA
49 23 0 AABBAA
49 23 1 AABBAA
49 23 2 AABBAA
49 23 3 AABBAA
49 23 4 AABBAA
49 23 5 AABBAA
49 23 6 AABBAA
49 23 7 AABBAA
49 23 8 AABBAA
49 23 9 AABBAA
49 24 0 AABBAA
49 24 1 AABBAA
49 24 2 AABBAA
49 24 3 AABBAA
49 24 4 AABBAA
49 24 5 AABBAA
49 24 6 AABBAA
49 24 7 AABBAA
49 24 8 AABBAA
49 24 9 AABBAA
49 25 0 AABBAA
49 25 1 AABBAA
49 25 2 AABBAA
49 25 3 AABBAA
49 25 4 AABBAA
49 25 5 AABBAA
49 25 6 AABBAA
49 25 7 AABBAA
49 25 8 AABBAA
49 25 9 AABBAA
49 26 0 AABBAA
49 26 1 AABBAA
49 26 2 AABBAA
49 26 3 AABBAA
49 26 4 AABBAA
49 26 5 AABBAA
49 26 6 AABBAA
49 26 7 AABBAA
49 26 8 AABBAA
49 26 9 AABBAA
