# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
23 1 0 AABBAA
23 1 1 AABBAA
23 1 2 AABBAA
23 1 3 AABBAA
23 1 4 AABBAA
23 1 5 AABBAA
23 1 6 AABBAA
23 1 7 AABBAA
23 1 8 AABBAA
23 1 9 AABBAA
23 2 0 AABBAA
23 2 1 AABBAA
23 2 2 AABBAA
23 2 3 AABBAA
23 2 4 AABBAA
23 2 5 AABBAA
23 2 6 AABBAA
23 2 7 AABBAA
23 2 8 AABBAA
23 2 9 AABBAA
23 3 0 AABBAA
23 3 1 AABBAA
23 3 2 AABBAA
23 3 3 AABBAA
23 3 4 AABBAA
23 3 5 AABBAA
23 3 6 AABBAA
23 3 7 AABBAA
23 3 8 AABBAA
23 3 9 AABBAA
23 4 0 AABBAA
23 4 1 AABBAA
23 4 2 AABBAA
23 4 3 AABBAA
23 4 4 AABBAA
23 4 5 AABBAA
23 4 6 AABBAA
23 4 7 AABBAA
23 4 8 AABBAA
23 4 9 AABBAA
23 5 0 AABBAA
23 5 1 AABBAA
23 5 2 AABBAA
23 5 3 AABBAA
23 5 4 AABBAA
23 5 5 AABBAA
23 5 6 AABBAA
23 5 7 AABBAA
23 5 8 AABBAA
23 5 9 AABBAA
23 6 0 AABBAA
23 6 1 AABBAA
23 6 2 AABBAA
23 6 3 AABBAA
23 6 4 AABBAA
23 6 5 AABBAA
23 6 6 AABBAA
23 6 7 AABBAA
23 6 8 AABBAA
23 6 9 AABBAA
23 7 0 AABBAA
23 7 1 AABBAA
23 7 2 AABBAA
23 7 3 AABBAA
23 7 4 AABBAA
23 7 5 AABBAA
23 7 6 AABBAA
23 7 7 AABBAA
23 7 8 AABBAA
23 7 9 AABBAA
23 8 0 AABBAA
23 8 1 AABBAA
23 8 2 AABBAA
23 8 3 AABBAA
23 8 4 AABBAA
23 8 5 AABBAA
23 8 6 AABBAA
23 8 7 AABBAA
23 8 8 AABBAA
23 8 9 AABBAA
23 9 0 AABBAA
23 9 1 AABBAA
23 9 2 AABBAA
23 9 3 AABBAA
23 9 4 AABBAA
23 9 5 AABBAA
23 9 6 AABBAA
23 9 7 AABBAA
23 9 8 AABBAA
23 9 9 AABBAA
23 10 0 AABBAA
23 10 1 AABBAA
23 10 2 AABBAA
23 10 3 AABBAA
23 10 4 AABBAA
23 10 5 AABBAA
23 10 6 AABBAA
23 10 7 AABBAA
23 10 8 AABBAA
23 10 9 AABBAA
23 11 0 AABBAA
23 11 1 AABBAA
23 11 2 AABBAA
23 11 3 AABBAA
23 11 4 AABBAA
23 11 5 AABBAA
23 11 6 AABBAA
23 11 7 AABBAA
23 11 8 AABBAA
23 11 9 AABBAA
23 16 0 AABBAA
23 16 1 AABBAA
23 16 2 AABBAA
23 16 3 AABBAA
23 16 4 AABBAA
23 16 5 AABBAA
23 16 6 AABBAA
23 16 7 AABBAA
23 16 8 AABBAA
23 16 9 AABBAA
23 17 0 AABBAA
23 17 1 AABBAA
23 17 2 AABBAA
23 17 3 AABBAA
23 17 4 AABBAA
23 17 5 AABBAA
23 17 6 AABBAA
23 17 7 AABBAA
23 17 8 AABBAA
23 17 9 AABBAA
23 18 0 AABBAA
23 18 1 AABBAA
23 18 2 AABBAA
23 18 3 AABBAA
23 18 4 AABBAA
23 18 5 AABBAA
23 18 6 AABBAA
23 18 7 AABBAA
23 18 8 AABBAA
23 18 9 AABBAA
23 19 0 AABBAA
23 19 1 AABBAA
23 19 2 AABBAA
23 19 3 AABBAA
23 19 4 AABBAA
23 19 5 AABBAA
23 19 6 AABBAA
23 19 7 AABBAA
23 19 8 AABBAA
23 19 9 AABBAA
23 20 0 AABBAA
23 20 1 AABBAA
23 20 2 AABBAA
23 20 3 AABBAA
23 20 4 AABBAA
23 20 5 AABBAA
23 20 6 AABBAA
23 20 7 AABBAA
23 20 8 AABBAA
23 20 9 AABBAA
23 21 0 AABBAA
23 21 1 AABBAA
23 21 2 AABBAA
23 21 3 AABBAA
23 21 4 AABBAA
23 21 5 AABBAA
23 21 6 AABBAA
23 21 7 AABBAA
23 21 8 AABBAA
23 21 9 AABBAA
23 22 0 AABBAA
23 22 1 AABBAA
23 22 2 AABBAA
23 22 3 AABBAA
23 22 4 AABBAA
23 22 5 AABBAA
23 22 6 AABBAA
23 22 7 AABBAA
23 22 8 AABBAA
23 22 9 AABBAA
23 23 0 AABBAA
23 23 1 AABBAA
23 23 2 AABBAA
23 23 3 AABBAA
23 23 4 AABBAA
23 23 5 AABBAA
23 23 6 AABBAA
23 23 7 AABBAA
23 23 8 AABBAA
23 23 9 AABBAA
23 24 0 AABBAA
23 24 1 AABBAA
23 24 2 AABBAA
23 24 3 AABBAA
23 24 4 AABBAA
23 24 5 AABBAA
23 24 6 AABBAA
23 24 7 AABBAA
23 24 8 AABBAA
23 24 9 AABBAA
23 25 0 AABBAA
23 25 1 AABBAA
23 25 2 AABBAA
23 25 3 AABBAA
23 25 4 AABBAA
23 25 5 AABBAA
23 25 6 AABBAA
23 25 7 AABBAA
23 25 8 AABBAA
23 25 9 AABBAA
23 26 0 AABBAA
23 26 1 AABBAA
23 26 2 AABBAA
23 26 3 AABBAA
23 26 4 AABBAA
23 26 5 AABBAA
23 26 6 AABBAA
23 26 7 AABBAA
23 26 8 AABBAA
23 26 9 AABBAA
23 1 7 AABBAA
23 1 8 AABBAA
23 1 9 AABBAA
23 2 7 AABBAA
23 2 8 AABBAA
23 2 9 AABBAA
23 3 7 AABBAA
23 3 8 AABBAA
23 3 9 AABBAA
23 4 7 AABBAA
23 4 8 AABBAA
23 4 9 AABBAA
23 5 7 AABBAA
23 5 8 AABBAA
23 5 9 AABBAA
23 6 7 AABBAA
23 6 8 AABBAA
23 6 9 AABBAA
23 7 7 AABBAA
23 7 8 AABBAA
23 7 9 AABBAA
23 8 7 AABBAA
23 8 8 AABBAA
23 8 9 AABBAA
23 9 7 AABBAA
23 9 8 AABBAA
23 9 9 AABBAA
23 10 7 AABBAA
23 10 8 AABBAA
23 10 9 AABBAA
23 11 7 AABBAA
23 11 8 AABBAA
23 11 9 AABBAA
23 12 7 AABBAA
23 12 8 AABBAA
23 12 9 AABBAA
23 13 7 AABBAA
23 13 8 AABBAA
23 13 9 AABBAA
23 14 7 AABBAA
23 14 8 AABBAA
23 14 9 AABBAA
23 15 7 AABBAA
23 15 8 AABBAA
23 15 9 AABBAA
23 16 7 AABBAA
23 16 8 AABBAA
23 16 9 AABBAA
23 17 7 AABBAA
23 17 8 AABBAA
23 17 9 AABBAA
23 18 7 AABBAA
